,participant_id,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,block
38,danielle_pilot,TrialSpatialRotation,2,2,515.116938829422,521.5636932849884,524.1527705192566,13.93373990058899,2.5890772342681885,1,1.0
39,danielle_pilot,TrialDigitSpan,1,1,530.4738683700562,535.3588016033174,537.2976486682892,15.356929540634155,1.9388470649718101,1,1.0
40,danielle_pilot,TrialDigitSpan,0,0,543.1679556369781,548.0538823604584,549.2217583656311,12.694087266921997,1.1678760051727295,1,1.0
41,danielle_pilot,TrialDigitSpan,2,2,554.082763671875,558.9647037982942,560.4467399120332,10.91480803489685,1.4820361137390137,1,1.0
42,danielle_pilot,TrialDigitSpan,0,0,565.7076721191406,570.5886189937593,571.5041699409485,11.624908447265625,0.9155509471892174,1,1.0
43,danielle_pilot,TrialDigitSpan,0,0,576.2445044517518,581.1294305324553,582.8737664222717,10.536832332611198,1.7443358898163979,1,1.0
44,danielle_pilot,TrialDigitSpan,0,0,588.5715284347533,593.4594578742981,594.7938890457152,12.327023983001482,1.3344311714171226,1,1.0
45,danielle_pilot,TrialDigitSpan,2,2,600.0091593265532,604.9050977230073,606.1138348579408,11.437630891799927,1.2087371349334717,1,1.0
46,danielle_pilot,TrialDigitSpan,1,2,610.9608733654022,615.8517920970918,617.0725281238556,10.95171403884899,1.2207360267638023,0,1.0
47,danielle_pilot,TrialDigitSpan,2,-1,622.466224193573,627.3441758155823,-1.0,11.505350828170776,3.0,0,1.0
48,danielle_pilot,TrialSpatialRotation,0,0,634.4072868824005,640.8370926380157,643.4042272567749,11.941062688827515,2.5671346187591553,1,1.0
49,danielle_pilot,TrialSpatialRotation,2,2,650.1043100357057,656.5510699748992,658.7651484012604,15.697023153305167,2.2140784263611977,1,1.0
50,danielle_pilot,TrialSpatialRotation,1,1,664.4539391994476,670.8917191028595,672.4854552745819,14.349629163741952,1.593736171722412,1,1.0
51,danielle_pilot,TrialSpatialRotation,0,0,677.6388778686522,684.0786526203157,685.8020439147948,13.184938669204598,1.7233912944791427,1,1.0
52,danielle_pilot,TrialSpatialRotation,1,1,691.7991275787354,698.2528657913208,701.1331629753113,14.160249710083121,2.8802971839904785,1,1.0
53,danielle_pilot,TrialSpatialRotation,1,-1,707.6948173046112,714.1276118755341,-1.0,15.895689725875854,3.0,0,1.0
54,danielle_pilot,TrialSpatialRotation,0,0,717.5165514945984,723.9663021564484,725.4613044261932,9.821734189987183,1.495002269744873,1,1.0
55,danielle_pilot,TrialSpatialSpan,0,2,734.2408268451691,740.6297388076782,743.0742027759552,16.72427535057068,2.4444639682769775,0,1.0
56,danielle_pilot,TrialSpatialSpan,0,0,749.6845393180847,756.0714457035065,758.0611243247986,15.44371247291565,1.9896786212921143,1,1.0
57,danielle_pilot,TrialSpatialSpan,0,2,763.9543702602386,770.3422801494597,771.681699514389,14.26983094215393,1.339419364929313,0,1.0
58,danielle_pilot,TrialSpatialSpan,2,2,777.3395791053772,783.7274861335754,785.6892385482788,13.38520884513855,1.9617524147033691,1,1.0
59,danielle_pilot,TrialSpatialSpan,0,0,791.957510471344,798.3414385318756,800.308176279068,14.617931365966797,1.9667377471923828,1,1.0
60,danielle_pilot,TrialSpatialSpan,2,0,806.221372127533,812.6152663230896,814.6807408332825,14.263861656188965,2.065474510192871,0,1.0
61,danielle_pilot,TrialSpatialSpan,1,-1,820.9669325351715,827.3558461666107,-1.0,14.74556040763855,3.0,0,1.0
62,danielle_pilot,TrialSpatialSpan,1,0,831.4638633728027,837.855767250061,839.57217669487,10.496930837631226,1.71640944480896,0,1.0
63,danielle_pilot,TrialSpatialSpan,1,2,844.7373642921448,851.1163034439087,853.0999982357025,13.273500919342041,1.9836947917938232,0,1.0
64,danielle_pilot,TrialDigitSpan,0,0,862.3113672733307,867.1893200874329,869.4931604862213,17.574002981185913,2.303840398788452,1,1.0
65,danielle_pilot,TrialDigitSpan,0,0,875.9239637851715,880.8158814907074,882.7177946567535,13.61259651184082,1.9019131660461426,1,1.0
66,danielle_pilot,TrialDigitSpan,0,0,888.4983687400818,893.3862953186035,894.179173707962,12.574404954910278,0.7928783893585205,1,1.0
67,danielle_pilot,TrialDigitSpan,2,2,898.4258460998535,903.3117849826813,904.6721143722534,9.927477359771729,1.3603293895721436,1,1.0
68,danielle_pilot,TrialDigitSpan,2,2,910.0108382701874,914.8957736492157,916.46258354187,11.584992170333862,1.5668098926543053,1,1.0
69,danielle_pilot,TrialDigitSpan,1,1,921.8421983718872,926.7271344661713,928.0436120033264,11.831360101699829,1.3164775371551514,1,1.0
70,danielle_pilot,TrialDigitSpan,0,1,932.7071409225464,937.5910794734956,938.9016075134276,10.86494255065918,1.3105280399320236,0,1.0
71,danielle_pilot,TrialDigitSpan,0,0,944.2742111682892,949.1681220531464,950.3808763027192,11.567070245742798,1.2127542495728676,1,1.0
72,danielle_pilot,TrialDigitSpan,0,0,955.9440011978148,960.8369505405426,962.1464140415193,11.669790029525643,1.3094635009766762,1,1.0
73,danielle_pilot,TrialSpatialRotation,2,2,967.2110245227814,973.67573595047,975.5168116092682,11.267023324966544,1.8410756587982178,1,1.0
74,danielle_pilot,TrialSpatialRotation,0,0,980.7029466629027,987.1487061977386,989.176281929016,13.491922140121346,2.027575731277352,1,1.0
75,danielle_pilot,TrialSpatialRotation,0,1,994.579833984375,1001.0146238803864,1003.9258379936218,13.876887321472282,2.9112141132354736,0,1.0
76,danielle_pilot,TrialSpatialRotation,2,-1,1010.9580354690552,1017.400803565979,-1.0,16.378201484680176,3.0,0,1.0
77,danielle_pilot,TrialSpatialRotation,1,1,1144.7701895236971,1151.2129576206207,1153.2096185684206,133.81215405464195,1.99666094779991,1,2.0
78,danielle_pilot,TrialSpatialRotation,2,-1,1158.7079203128815,1165.1546730995178,-1.0,13.937730789184343,3.0,0,2.0
79,danielle_pilot,TrialSpatialRotation,2,2,1168.7251286506653,1175.1589195728302,1176.9152221679688,10.017208337783813,1.7563025951385498,1,2.0
80,danielle_pilot,TrialSpatialRotation,0,1,1182.9480912685394,1189.3858745098116,1191.6697654724119,14.222962617874146,2.2838909626002533,0,2.0
81,danielle_pilot,TrialSpatialSpan,0,2,1197.707623720169,1204.0805759429934,1206.011412382126,14.759532451629639,1.9308364391326904,0,2.0
82,danielle_pilot,TrialSpatialSpan,1,1,1211.4797909259794,1217.852746009827,1219.9381685256958,13.77216720581032,2.0854225158689133,1,2.0
83,danielle_pilot,TrialSpatialSpan,1,0,1226.0647876262665,1232.4517068862915,1234.261864900589,14.584996700287093,1.8101580142974854,0,2.0
84,danielle_pilot,TrialSpatialSpan,1,2,1240.3745186328888,1246.7584471702576,1249.029372215271,14.309731006622314,2.2709250450134277,0,2.0
85,danielle_pilot,TrialSpatialSpan,2,2,1255.0233445167544,1261.4142525196075,1263.3879735469818,14.648825883865584,1.9737210273742676,1,2.0
86,danielle_pilot,TrialSpatialSpan,0,0,1269.332082271576,1275.725979089737,1277.3366723060608,14.30873775482155,1.6106932163238525,1,2.0
87,danielle_pilot,TrialSpatialRotation,2,2,1286.2169318199158,1292.6716635227206,1294.2095489501953,16.884849548339844,1.5378854274747482,1,2.0
88,danielle_pilot,TrialSpatialRotation,1,0,1299.4964144229891,1305.9501528739931,1308.323804140091,13.279482603073347,2.373651266097795,0,2.0
89,danielle_pilot,TrialSpatialRotation,2,2,1314.053485870361,1320.4852817058566,1322.7252912521362,14.557071447371982,2.24000954627968,1,2.0
90,danielle_pilot,TrialSpatialRotation,0,1,1328.4320299625394,1334.8767976760864,1337.3860845565794,14.378544092178345,2.5092868804929367,0,2.0
91,danielle_pilot,TrialSpatialRotation,1,1,1343.3511347770689,1349.7829325199127,1351.7277324199674,14.919104814529419,1.9447999000547043,1,2.0
92,danielle_pilot,TrialSpatialRotation,1,2,1357.3287556171415,1363.7755131721494,1366.4124610424042,13.977620840072632,2.636947870254744,0,2.0
93,danielle_pilot,TrialSpatialRotation,1,1,1373.254166841507,1379.710900068283,1381.3914036750793,15.925411224365462,1.6805036067962646,1,2.0
94,danielle_pilot,TrialSpatialRotation,2,-1,1387.2676923274994,1393.7144494056702,-1.0,14.013525485992432,3.0,0,2.0
95,danielle_pilot,TrialSpatialSpan,2,2,1397.261968612671,1403.6379113197327,1405.9686799049375,9.994276285171509,2.3307685852048508,1,2.0
96,danielle_pilot,TrialSpatialSpan,2,1,1411.806077003479,1418.188998222351,1420.523754119873,14.544108390808105,2.3347558975219727,0,2.0
97,danielle_pilot,TrialSpatialSpan,2,1,1426.5007734298706,1432.8777170181274,1435.2643344402313,14.694696426391602,2.386617422103882,0,2.0
98,danielle_pilot,TrialSpatialSpan,0,0,1441.0638263225555,1447.4367837905884,1449.1541895866394,14.563052892684937,1.7174057960510254,1,2.0
99,danielle_pilot,TrialSpatialSpan,1,1,1454.6385598182678,1461.0384085178375,1463.319308757782,13.57473349571228,2.280900239944458,1,2.0
100,danielle_pilot,TrialSpatialSpan,2,1,1469.5985217094421,1475.987461566925,1477.649985074997,14.959961891174316,1.6625235080718994,0,2.0
101,danielle_pilot,TrialSpatialSpan,2,2,1482.9996807575226,1489.3756275177002,1491.1668391227722,13.401159048080444,1.7912116050720215,1,2.0
102,danielle_pilot,TrialSpatialRotation,1,1,1496.6940579414368,1503.1487951278687,1504.9070930480955,13.694377183914185,1.7582979202268234,1,2.0
103,danielle_pilot,TrialSpatialRotation,2,-1,1510.3435683250427,1516.7813394069672,-1.0,13.649510383605957,3.0,0,2.0
104,danielle_pilot,TrialSpatialRotation,0,0,1520.3697521686554,1526.8035366535187,1528.5917541980746,10.026183843612671,1.7882175445558914,1,2.0
105,danielle_pilot,TrialSpatialRotation,2,2,1534.4490921497345,1540.8868761062622,1542.444709777832,14.079339981079102,1.5578336715698242,1,2.0
106,danielle_pilot,TrialSpatialRotation,2,-1,1547.6916818618774,1554.2152309417725,-1.0,13.242589712142944,3.0,0,2.0
107,danielle_pilot,TrialSpatialRotation,0,0,1557.763743877411,1564.1995327472687,1565.9638121128082,10.072062015533447,1.7642793655395508,1,2.0
108,danielle_pilot,TrialSpatialRotation,0,0,1571.1080565452576,1577.5428493022919,1579.1505489349365,13.34431266784668,1.6076996326446533,1,2.0
109,danielle_pilot,TrialSpatialRotation,1,1,1584.3895435333252,1590.839290857315,1592.3472566604614,13.281486988067627,1.5079658031463623,1,2.0
110,danielle_pilot,TrialSpatialSpan,0,0,1601.082899093628,1607.4668250083926,1609.0585663318634,16.693355560302734,1.591741323470842,1,2.0
111,danielle_pilot,TrialSpatialSpan,0,0,1614.6286735534668,1621.0106036663055,1622.7689018249512,13.545774459838867,1.7582981586456299,1,2.0
112,danielle_pilot,TrialSpatialSpan,0,0,1628.4546973705292,1634.882507801056,1636.5350875854492,13.826023817062378,1.6525797843933105,1,2.0
113,danielle_pilot,TrialSpatialSpan,2,2,1642.3256130218506,1648.715514421463,1650.2165002822876,13.870915651321411,1.500985860824585,1,2.0
114,danielle_pilot,TrialSpatialSpan,2,2,1655.4614765644073,1661.8354287147522,1663.668527841568,13.135863542556763,1.833099126815796,1,2.0
115,danielle_pilot,TrialSpatialSpan,2,-1,1669.2787165641785,1675.6546652317047,-1.0,13.817239999771118,3.0,0,2.0
116,danielle_pilot,TrialSpatialSpan,1,0,1679.0236575603485,1685.4105777740479,1686.8297817707062,9.744940996170044,1.4192039966583252,0,2.0
117,danielle_pilot,TrialSpatialRotation,0,0,1691.991977930069,1698.4307565689087,1700.1312086582184,12.968320369720459,1.7004520893096924,1,2.0
118,danielle_pilot,TrialSpatialRotation,2,2,1705.3063702583313,1711.7571513652802,1713.6560406684875,13.314392328262329,1.8988893032073975,1,2.0
119,danielle_pilot,TrialSpatialRotation,1,1,1719.6540005207062,1726.104751110077,1728.0047011375427,14.347630262374878,1.8999500274658203,1,2.0
120,danielle_pilot,TrialSpatialRotation,2,2,1733.9328525066376,1740.370599269867,1742.3552918434145,14.278851985931396,1.9846925735475907,1,2.0
121,danielle_pilot,TrialSpatialRotation,1,1,1748.6424796581268,1755.1091859340668,1756.875492811203,14.709627151489258,1.7663068771362305,1,2.0
122,danielle_pilot,TrialSpatialRotation,2,2,1762.946228981018,1769.3871240615845,1770.8781361579895,14.303749322891235,1.4910120964050293,1,2.0
123,danielle_pilot,TrialSpatialRotation,2,2,1775.704231262207,1782.1290473937988,1783.3976566791534,12.758002281188965,1.2686092853546143,1,2.0
124,danielle_pilot,TrialSpatialRotation,1,1,1788.8760063648224,1795.317779302597,1797.663504600525,13.171775102615356,2.3457252979278564,1,2.0
125,danielle_pilot,TrialSpatialSpan,2,2,1807.234909772873,1813.6128525733948,1815.1986112594604,18.358903408050537,1.5857586860656738,1,2.0
126,danielle_pilot,TrialSpatialSpan,1,1,1820.2301576137545,1826.6110916137693,1828.8141996860504,12.995247840881575,2.203108072281111,1,2.0
127,danielle_pilot,TrialSpatialSpan,1,1,1835.1392884254456,1841.5222160816195,1843.3393576145165,14.909130811691057,1.8171415328970397,1,2.0
128,danielle_pilot,TrialSpatialSpan,0,-1,1848.7658476829529,1855.1607427597048,-1.0,13.626559257507324,3.0,0,2.0
129,danielle_pilot,TrialSpatialSpan,1,2,1858.649416923523,1865.0483031272888,1867.0000834465027,9.883569240570068,1.9517803192138672,0,2.0
130,danielle_pilot,TrialSpatialSpan,1,0,1872.4485123157501,1878.841415643692,1880.779235124588,13.799095392227173,1.937819480895996,0,2.0
131,danielle_pilot,TrialSpatialSpan,2,0,1886.3553268909452,1892.7542102336884,1894.741892814636,13.906814575195085,1.9876825809476486,0,2.0
132,danielle_pilot,TrialDigitSpan,0,0,1903.9841787815094,1908.884073972702,1909.6530184745789,17.628851890564192,0.768944501876831,1,2.0
133,danielle_pilot,TrialDigitSpan,0,0,1914.326521396637,1919.2134521007536,1920.555861711502,10.342342615127563,1.3424096107485184,1,2.0
134,danielle_pilot,TrialDigitSpan,0,0,1925.4966502189639,1930.3805866241453,1932.4201335906985,11.170128822326888,2.039546966553189,1,2.0
135,danielle_pilot,TrialDigitSpan,1,1,1938.514836549759,1943.3937878608704,1944.862858057022,13.01818633079506,1.4690701961517334,1,2.0
136,danielle_pilot,TrialDigitSpan,2,2,1950.5047793388367,1955.4365811347961,1957.5210077762604,11.989942789077759,2.0844266414642334,1,2.0
137,danielle_pilot,TrialDigitSpan,1,2,1962.9913806915285,1967.8723249435425,1969.9008996486664,12.486601352691878,2.0285747051239014,0,2.0
138,danielle_pilot,TrialDigitSpan,0,0,1975.8103232383728,1980.726145744324,1981.8032641410828,12.818942546844255,1.0771183967588058,1,2.0
139,danielle_pilot,TrialSpatialRotation,0,0,1986.6483089923856,1993.0950675010681,1994.6927947998047,10.837985754012834,1.5977272987365723,1,2.0
140,danielle_pilot,TrialSpatialRotation,1,1,2000.309775352478,2006.7485563755035,2009.0334453582764,13.66146636009239,2.284888982772827,1,2.0
141,danielle_pilot,TrialSpatialRotation,1,0,2014.7810742855072,2021.229828596115,2022.6600048542025,14.471298933029175,1.4301762580873856,0,2.0
142,danielle_pilot,TrialSpatialRotation,0,1,2027.9019875526428,2034.3327882289886,2036.4860291481016,13.12091326713562,2.153240919112932,0,2.0
143,danielle_pilot,TrialSpatialRotation,1,1,2162.6735742092133,2169.1243243217473,2170.9145362377167,134.77158665657043,1.7902119159693939,1,3.0
144,danielle_pilot,TrialSpatialRotation,2,2,2177.0371639728546,2183.501873254776,2185.2741351127625,14.363589763641357,1.7722618579864502,1,3.0
145,danielle_pilot,TrialSpatialRotation,2,1,2190.414415359497,2196.858186960221,2199.299625873565,13.377251386642456,2.4414389133444274,0,3.0
146,danielle_pilot,TrialSpatialRotation,2,1,2205.769491672516,2212.2192380428314,2214.5160958766933,15.355076313018799,2.29685783386185,0,3.0
147,danielle_pilot,TrialSpatialSpan,2,0,2220.5679166316986,2226.957823753357,2228.863727331161,14.79842495918274,1.9059035778041107,0,3.0
148,danielle_pilot,TrialSpatialSpan,1,1,2234.498670578003,2240.884580135345,2242.6488618850713,13.930753946304321,1.7642817497262513,1,3.0
149,danielle_pilot,TrialSpatialSpan,2,1,2247.9157810211177,2254.331620931625,2256.4369904994965,13.41711044311478,2.1053695678715485,0,3.0
150,danielle_pilot,TrialSpatialSpan,1,1,2262.3152713775635,2268.7001945972447,2271.2234466075893,14.399490356445767,2.5232520103445495,1,3.0
151,danielle_pilot,TrialSpatialSpan,1,-1,2277.759967327118,2284.15287232399,-1.0,15.444695949554443,3.0,0,3.0
152,danielle_pilot,TrialSpatialSpan,1,1,2287.3772497177124,2293.7531983852386,2295.9573023319244,9.617282390594482,2.204103946685791,1,3.0
153,danielle_pilot,TrialSpatialSpan,0,0,2301.6261522769933,2308.009073495865,2310.0117173194885,14.24890255928085,2.0026438236236572,1,3.0
154,danielle_pilot,TrialSpatialSpan,2,2,2316.1832220554347,2322.561157464981,2323.917529821396,14.557069778441473,1.356372356414795,1,3.0
155,danielle_pilot,TrialSpatialRotation,2,2,2332.511551380157,2338.957311630249,2340.409428358078,16.32832932472229,1.4521167278289795,1,3.0
156,danielle_pilot,TrialSpatialRotation,1,1,2345.7262122631078,2352.162996053696,2354.2932980060573,13.214660882950739,2.130301952361151,1,3.0
157,danielle_pilot,TrialSpatialRotation,2,2,2360.743254184723,2367.1810371875767,2370.0922529697423,15.017041921615146,2.9112157821655273,1,3.0
158,danielle_pilot,TrialSpatialRotation,0,0,2376.4173429012303,2382.856120347977,2384.692239999771,15.674088716507413,1.8361196517939788,1,3.0
159,danielle_pilot,TrialSpatialRotation,2,2,2390.256330728531,2396.708106517792,2398.320763587952,13.83898782730057,1.612657070159912,1,3.0
160,danielle_pilot,TrialSpatialRotation,0,0,2403.8978505134587,2410.3456060886388,2412.573646068573,13.641519784927823,2.2280399799342376,1,3.0
161,danielle_pilot,TrialSpatialRotation,2,2,2418.4210484027867,2424.853874921799,2426.2630746364594,14.523197889328003,1.4091997146601898,1,3.0
162,danielle_pilot,TrialSpatialRotation,1,1,2431.8571162223816,2438.3048722743993,2439.3590528965,13.436067819594882,1.05418062210083,1,3.0
163,danielle_pilot,TrialSpatialRotation,0,0,2444.4175271987915,2450.8702697753906,2453.3556225299835,12.560410976409912,2.4853527545928955,1,3.0
164,danielle_pilot,TrialDigitSpan,2,2,2459.593942403793,2464.4708976745605,2465.5769398212437,15.176415205001376,1.106042146683194,1,3.0
165,danielle_pilot,TrialDigitSpan,2,2,2470.3890879154205,2475.2670266628265,2476.9136228561397,10.795145511627652,1.6465961933131439,1,3.0
166,danielle_pilot,TrialDigitSpan,0,0,2482.5505511760707,2487.4464554786678,2488.6552233695984,12.16146326065018,1.2087678909306305,1,3.0
167,danielle_pilot,TrialDigitSpan,0,0,2494.224333524704,2499.1012876033788,2500.706993341446,11.673782348633267,1.6057057380671722,1,3.0
168,danielle_pilot,TrialDigitSpan,2,2,2506.4177248477936,2511.302659749985,2513.1108241081242,12.1933913230896,1.808164358139038,1,3.0
169,danielle_pilot,TrialDigitSpan,0,0,2518.304934501648,2523.1819615364075,2524.8624382019048,11.88720965385437,1.680476665497281,1,3.0
170,danielle_pilot,TrialSpatialSpan,0,2,2530.289077043533,2536.668016195297,2539.310947418213,11.984142541884921,2.642931222916104,0,3.0
171,danielle_pilot,TrialSpatialSpan,1,1,2546.226459264755,2552.614371061325,2555.169537782669,15.937382221221924,2.555166721343994,1,3.0
172,danielle_pilot,TrialSpatialSpan,2,2,2561.8087873458867,2568.195703268051,2570.0517392158513,15.582328081131891,1.8560359478001374,1,3.0
173,danielle_pilot,TrialSpatialSpan,0,0,2575.864200592041,2582.2561032772064,2583.8378717899327,14.05541324615433,1.5817685127262848,1,3.0
174,danielle_pilot,TrialSpatialSpan,2,1,2589.660307168961,2596.0442287921906,2597.5980751514435,13.79610657692001,1.5538463592529297,0,3.0
175,danielle_pilot,TrialSpatialSpan,0,-1,2603.4185106754308,2609.796452045441,-1.0,13.758203506469727,3.0,0,3.0
176,danielle_pilot,TrialDigitSpan,0,0,2613.3429698944087,2618.2358832359314,2619.360874414444,9.924459218977972,1.1249911785125732,1,3.0
177,danielle_pilot,TrialDigitSpan,1,1,2624.545013666153,2629.4319422245026,2630.986785888672,11.20204377174423,1.5548436641693115,1,3.0
178,danielle_pilot,TrialDigitSpan,0,0,2635.908627748489,2640.796552181244,2642.087100982666,11.363614082335971,1.2905488014221191,1,3.0
179,danielle_pilot,TrialDigitSpan,1,1,2647.683139085769,2652.568070650101,2654.088007688523,11.774511337280273,1.5199370384216309,1,3.0
180,danielle_pilot,TrialDigitSpan,0,0,2659.1145658493037,2664.0094738006587,2665.794699192047,11.431426763534546,1.7852253913883942,1,3.0
181,danielle_pilot,TrialDigitSpan,1,1,2671.7988452911372,2676.683775424957,2678.587683677673,12.684279441833496,1.9039082527160645,1,3.0
182,danielle_pilot,TrialSpatialRotation,2,2,2687.7342262268066,2694.1700131893163,2696.273389339447,15.9353809356694,2.103376150130771,1,3.0
183,danielle_pilot,TrialSpatialRotation,1,1,2702.661320924759,2709.0931067466736,2711.452794551849,14.92709469795227,2.3596878051753265,1,3.0
184,danielle_pilot,TrialSpatialRotation,0,0,2717.760925769806,2724.2056918144226,2725.576025247574,15.099604845046997,1.3703334331512451,1,3.0
185,danielle_pilot,TrialSpatialRotation,0,0,2730.938722372055,2737.3914649486537,2739.2175815105443,13.177796602249146,1.826116561890558,1,3.0
186,danielle_pilot,TrialSpatialRotation,2,2,2745.2257211208344,2751.679488897324,2753.069765806198,14.286998748779297,1.390276908874057,1,3.0
187,danielle_pilot,TrialSpatialRotation,2,0,2757.8429865837097,2764.307688474655,2766.217580556869,12.617265462875366,1.9098920822139007,0,3.0
188,danielle_pilot,TrialSpatialRotation,0,0,2772.452905654907,2778.9026572704315,2780.0974926948547,14.60991907119751,1.1948354244232178,1,3.0
189,danielle_pilot,TrialSpatialRotation,2,1,2785.148955345154,2791.596740961075,2793.532532930374,12.696049690246582,1.9357919692993164,0,3.0
190,danielle_pilot,TrialDigitSpan,1,2,2802.6990191936493,2807.5859496593475,2810.0045142173767,17.550063848495483,2.418564558029175,0,3.0
191,danielle_pilot,TrialDigitSpan,0,0,2816.212880373001,2821.101806879044,2822.307582139969,13.513861179351807,1.2057752609248382,1,3.0
