,participant_id,block,type,response_time,accuracy,switch_type,occurence
97,clouds_pilot,2.0,TrialSpatialRotation,3.0,0,SS-SR,1.0
98,clouds_pilot,2.0,TrialSpatialRotation,3.0,0,none,1.0
99,clouds_pilot,2.0,TrialSpatialRotation,1.8470620000000508,1,none,1.0
100,clouds_pilot,2.0,TrialSpatialRotation,2.6239839999998367,1,none,1.0
101,clouds_pilot,2.0,TrialSpatialRotation,2.0704659999998967,1,none,1.0
102,clouds_pilot,2.0,TrialSpatialRotation,2.5661389999997937,1,none,1.0
103,clouds_pilot,2.0,TrialSpatialRotation,2.7127490000000307,0,none,1.0
104,clouds_pilot,2.0,TrialSpatialRotation,1.9936709999999493,1,DS-SR,2.0
105,clouds_pilot,2.0,TrialSpatialRotation,2.2988530000000083,1,none,2.0
106,clouds_pilot,2.0,TrialSpatialRotation,3.0,0,none,2.0
107,clouds_pilot,2.0,TrialSpatialRotation,2.41853500000002,1,none,2.0
108,clouds_pilot,2.0,TrialSpatialRotation,2.387617000000091,0,none,2.0
109,clouds_pilot,2.0,TrialSpatialRotation,2.387617000000091,1,none,2.0
110,clouds_pilot,2.0,TrialSpatialRotation,2.3517119999999068,1,none,2.0
111,clouds_pilot,2.0,TrialSpatialRotation,3.0,0,SS-SR,3.0
112,clouds_pilot,2.0,TrialSpatialRotation,3.0,0,none,3.0
113,clouds_pilot,2.0,TrialSpatialRotation,1.849056000000246,0,none,3.0
114,clouds_pilot,2.0,TrialSpatialRotation,2.5621520000001965,1,none,3.0
115,clouds_pilot,2.0,TrialSpatialSpan,3.0,0,NONE-SS,1.0
116,clouds_pilot,2.0,TrialSpatialSpan,2.0126200000001973,0,none,1.0
117,clouds_pilot,2.0,TrialSpatialSpan,1.8769820000002255,1,none,1.0
118,clouds_pilot,2.0,TrialSpatialSpan,2.2769150000001446,0,none,1.0
119,clouds_pilot,2.0,TrialSpatialSpan,1.6246560000001864,1,DS-SS,2.0
120,clouds_pilot,2.0,TrialSpatialSpan,1.9477939999999307,0,none,2.0
121,clouds_pilot,2.0,TrialSpatialSpan,1.8729929999999513,1,none,2.0
122,clouds_pilot,2.0,TrialSpatialSpan,1.725385999999844,1,none,2.0
123,clouds_pilot,2.0,TrialSpatialSpan,1.4840320000000702,1,none,2.0
124,clouds_pilot,2.0,TrialSpatialSpan,1.8171429999999873,1,none,2.0
125,clouds_pilot,2.0,TrialSpatialSpan,2.1342939999999544,1,none,2.0
126,clouds_pilot,2.0,TrialSpatialSpan,2.3836289999997007,1,none,2.0
127,clouds_pilot,2.0,TrialSpatialSpan,2.579106000000138,0,none,2.0
128,clouds_pilot,2.0,TrialSpatialSpan,1.5788060000002133,1,SR-SS,3.0
129,clouds_pilot,2.0,TrialSpatialSpan,2.8284390000001167,1,none,3.0
130,clouds_pilot,2.0,TrialSpatialSpan,1.8779789999998684,0,none,3.0
131,clouds_pilot,2.0,TrialSpatialSpan,1.7632869999999912,0,none,3.0
132,clouds_pilot,2.0,TrialSpatialSpan,3.0,0,none,3.0
133,clouds_pilot,2.0,TrialSpatialSpan,1.8819699999999102,0,none,3.0
134,clouds_pilot,2.0,TrialSpatialSpan,1.3344319999998788,1,none,3.0
135,clouds_pilot,2.0,TrialSpatialSpan,3.0,0,none,3.0
136,clouds_pilot,2.0,TrialSpatialSpan,1.9537769999999455,0,none,3.0
137,clouds_pilot,2.0,TrialSpatialSpan,1.8939360000003944,1,DS-SS,4.0
138,clouds_pilot,2.0,TrialSpatialSpan,1.9906779999996616,1,none,4.0
139,clouds_pilot,2.0,TrialSpatialSpan,1.591743999999835,1,none,4.0
140,clouds_pilot,2.0,TrialSpatialSpan,1.8470640000000458,1,none,4.0
141,clouds_pilot,2.0,TrialSpatialSpan,2.214081999999962,0,none,4.0
142,clouds_pilot,2.0,TrialSpatialSpan,2.0515129999998862,1,none,4.0
143,clouds_pilot,3.0,TrialDigitSpan,1.5508540000000721,1,SS-DS,1.0
144,clouds_pilot,3.0,TrialDigitSpan,2.388615999999729,1,none,1.0
145,clouds_pilot,3.0,TrialDigitSpan,1.8091649999996662,1,none,1.0
146,clouds_pilot,3.0,TrialDigitSpan,1.9856919999997444,1,none,1.0
147,clouds_pilot,3.0,TrialDigitSpan,1.6835000000000946,1,none,1.0
148,clouds_pilot,3.0,TrialDigitSpan,2.168203999999605,0,none,1.0
149,clouds_pilot,3.0,TrialDigitSpan,2.7895410000000993,1,none,1.0
150,clouds_pilot,3.0,TrialDigitSpan,2.492338000000018,1,none,1.0
151,clouds_pilot,3.0,TrialDigitSpan,1.8031790000004548,1,none,1.0
152,clouds_pilot,3.0,TrialDigitSpan,1.3942730000003394,1,SS-DS,2.0
153,clouds_pilot,3.0,TrialDigitSpan,1.76328599999988,1,none,2.0
154,clouds_pilot,3.0,TrialDigitSpan,2.036555000000135,1,none,2.0
155,clouds_pilot,3.0,TrialDigitSpan,1.3773189999997157,1,none,2.0
156,clouds_pilot,3.0,TrialDigitSpan,2.671857000000273,0,none,2.0
157,clouds_pilot,3.0,TrialDigitSpan,1.56780899999967,1,none,2.0
158,clouds_pilot,3.0,TrialDigitSpan,1.7782449999999699,1,SR-DS,3.0
