participant_id,block,type,occurence,MAD_rt,SD_rt,mean_rt,median_rt,rt_trial_1,rt_trial_2,rt_trial_3,switch_rt
clouds_pilot,3.0,TrialSpatialSpan,4.0,0.38031555555557534,0.5393680721680659,1.8350933333332857,1.9039090000001124,1.9039090000001124,2.336750999999822,1.2646199999999226,2.120329999999967
clouds_pilot,4.0,TrialDigitSpan,1.0,0.25055233333356824,0.309307507087355,1.8429059999998572,1.934327999999823,1.930837999999767,1.9378179999998792,1.4032479999996212,1.7573013333330891
clouds_pilot,4.0,TrialDigitSpan,2.0,0.2543575555554762,0.30931122980976533,1.7428956666666535,1.8530450000002932,1.74832699999979,1.5029819999999745,1.392276000000038,1.547861666666601
clouds_pilot,4.0,TrialDigitSpan,3.0,0.14386081632653025,0.18749351977228684,1.9051932857141114,1.9088989999995647,1.9687379999995755,1.7533130000001618,2.0086310000001504,1.910227333333296
clouds_pilot,4.0,TrialSpatialRotation,1.0,0.3676312653060079,0.4549947740426108,2.5249671428571543,2.6618839999996453,2.9112169999993966,2.3018480000005184,2.8134770000006033,2.6755140000001725
clouds_pilot,4.0,TrialSpatialRotation,2.0,0.3820483456791768,0.44722744535300457,2.617455888888748,2.806497000000036,1.9697329999999056,2.806497000000036,3.0,2.5920766666666473
clouds_pilot,4.0,TrialSpatialRotation,3.0,0.2672852592593498,0.35694133285214363,2.0734573333334083,1.9926740000000789,2.2779100000002472,1.984693999999763,1.9846959999999851,2.082433333333332
clouds_pilot,4.0,TrialSpatialRotation,4.0,0.28192088888883715,0.36622597745283464,2.7885593333333722,3.0,3.0,3.0,2.3656780000001163,3.0
clouds_pilot,4.0,TrialSpatialSpan,1.0,0.36565075000004305,0.5243851717091238,2.483615499999928,2.591073999999935,3.0,2.6050370000002663,1.7523139999998418,2.802518500000133
clouds_pilot,4.0,TrialSpatialSpan,2.0,0.5686912653061101,0.657883360687236,2.3832091428571403,2.5232559999999467,2.5232559999999467,3.0,1.9827000000000223,2.501985333333323
clouds_pilot,4.0,TrialSpatialSpan,3.0,0.21626183333319213,0.2631231173030712,2.742176166666771,2.7885459999999966,2.3716600000002472,2.5043050000003855,2.701778000000104,2.525914333333579
louis_pilot,1.0,TrialDigitSpan,1.0,0.5423321222222277,0.6658362880146792,2.072297066666659,1.8460650499999929,1.4800433999999996,2.0395476999999858,1.4900183999999683,1.669869833333318
louis_pilot,1.0,TrialDigitSpan,2.0,0.4474008031249923,0.5750318520806724,2.1291860625000254,1.9607588500000475,1.920866300000057,3.0,1.4820379999999886,2.1343014333333485
louis_pilot,1.0,TrialSpatialRotation,1.0,0.2984268511111137,0.36497767985003043,2.6048732766666682,2.727707670000008,2.082433219999998,2.8593583199999983,2.766602039999995,2.569464526666664
louis_pilot,1.0,TrialSpatialRotation,2.0,0.3319925249999969,0.39357367439198937,2.574497275000006,2.572622200000012,2.3776439000000664,1.8979258999999613,2.8663377999999966,2.3806358666666747
louis_pilot,1.0,TrialSpatialRotation,3.0,0.36418854999997546,0.46328910132148327,2.0606623833333706,2.068968550000079,2.432495299999914,2.18216730000006,1.7433694999999716,2.119344033333315
louis_pilot,1.0,TrialSpatialRotation,4.0,0.4184216187500701,0.47835046840631695,2.6253684249999907,2.900264300000117,2.9152077000001095,2.096395899999834,1.8360912999999075,2.2825649666666172
louis_pilot,1.0,TrialSpatialSpan,1.0,0.34805225714285043,0.5050044451308529,2.59278899999999,2.7546371999999906,3.0,1.5388853999999978,2.4285097000000064,2.322465033333335
louis_pilot,1.0,TrialSpatialSpan,2.0,0.4776713851851995,0.5432449361269825,2.4589847333333332,2.644929400000024,2.080439100000035,1.6944699000000014,2.177147599999955,1.9840188666666638
louis_pilot,1.0,TrialSpatialSpan,3.0,0.392621344444428,0.5915703981739927,2.532735716666688,2.654403450000018,3.0,1.40125450000005,2.630965500000002,2.3440733333333506
louis_pilot,1.0,TrialSpatialSpan,4.0,0.28014013333338667,0.3866550697186384,2.382297899999988,2.3028438000001192,2.3028438000001192,2.802508100000068,2.0415417999997767,2.5526759500000935
louis_pilot,2.0,TrialDigitSpan,1.0,0.1370778888888254,0.19932980982918092,1.8796418333332667,1.9408114999998816,1.8510519999999813,1.9298409999998969,2.055505999999923,1.9454663333332671
louis_pilot,2.0,TrialDigitSpan,2.0,0.2809988749999661,0.3471942568638736,2.1038761249999993,2.1642155000000685,2.088419000000158,1.9069010000000617,2.2400119999999792,2.0784440000000663
louis_pilot,2.0,TrialDigitSpan,3.0,0.25674236734690864,0.39299554155991034,2.0425384285714308,2.0764459999998053,1.6455990000001748,1.5518509999999424,2.0315669999999955,1.7430056666667042
louis_pilot,2.0,TrialDigitSpan,4.0,0.21251814814820733,0.2719275800655337,1.6936946666668165,1.7213990000002468,1.77824499999997,1.4670790000000125,1.4391530000002604,1.5614923333334143
louis_pilot,2.0,TrialSpatialRotation,1.0,0.38680930612248904,0.4458129271438072,2.503171142857127,2.3826309999999467,2.056502999999793,2.2609550000001946,2.3826309999999467,2.233362999999978
louis_pilot,2.0,TrialSpatialRotation,2.0,0.32691207407403033,0.45021017523566076,2.1831586666666123,2.1791420000001835,2.578107999999702,1.4201709999999819,2.024589999999762,2.0076229999998154
louis_pilot,2.0,TrialSpatialRotation,3.0,0.2867973124999992,0.35856550458490577,2.477130749999901,2.5641449999999395,2.144268000000011,2.5402090000000044,2.221064000000069,2.3018470000000284
louis_pilot,2.0,TrialSpatialRotation,4.0,0.09751711111114947,0.12839788277204245,1.9743886666665276,2.0265839999999566,1.8281129999998034,2.0265839999999566,2.0684689999998227,1.92734849999988
louis_pilot,2.0,TrialSpatialSpan,1.0,0.1832868888889403,0.23881046269032757,1.9843623333332896,2.103376999999909,2.1402780000000803,1.7094319999998788,2.103376999999909,1.9248549999999796
louis_pilot,2.0,TrialSpatialSpan,2.0,0.3447106122449086,0.5006068841421855,2.0848552857143465,2.0714629999999943,2.433494999999993,1.859029999999848,2.0714629999999943,2.1213293333332786
louis_pilot,3.0,TrialDigitSpan,1.0,0.3197611020407805,0.40881736121510087,2.09767371428565,1.9936699999998384,1.9627230000000964,1.9936699999998384,2.4773780000000443,2.1445903333333263
louis_pilot,3.0,TrialDigitSpan,2.0,0.30381324999984827,0.42718026309057794,2.0688445000000684,2.0769495000001825,1.901914000000488,2.379638000000341,1.3344320000001062,1.8719946666669784
louis_pilot,3.0,TrialDigitSpan,3.0,0.43866733333341773,0.5065840589145447,2.4546113333333324,2.445462500000076,3.0,1.9577659999999923,2.2110889999999017,2.389618333333298
louis_pilot,3.0,TrialSpatialRotation,1.0,0.5727190000001203,0.8019707611359042,2.023341000000187,2.1931365000002643,2.7805670000002465,1.9747200000001608,2.4115530000003678,2.377643500000204
louis_pilot,3.0,TrialSpatialRotation,2.0,0.3236675510204024,0.4639186539327478,2.1954191428571903,2.2350229999997278,1.7443370000000868,2.302844000000277,3.0,2.3490603333334548
louis_pilot,3.0,TrialSpatialRotation,3.0,0.5182843333333643,0.7177991268748708,2.381636666666509,2.5771104999996624,2.8114839999998367,3.0,2.1721940000002182,2.6612260000000183
louis_pilot,3.0,TrialSpatialRotation,4.0,0.2371617551020327,0.30494086847610496,2.0394054285713668,1.932833000000301,1.6864919999998165,2.521260999999868,2.0285779999999254,2.0787769999998695
louis_pilot,3.0,TrialSpatialSpan,1.0,0.44431062500001417,0.5317419800008959,2.2048548750000805,2.055492000000186,1.8640170000003309,2.228017000000364,1.77126700000008,1.9544336666669249
louis_pilot,3.0,TrialSpatialSpan,2.0,0.3064203209876858,0.39534648825383994,2.293969888888872,2.2749180000000706,2.4284770000003846,3.0,2.2250500000000097,2.5511756666667984
louis_pilot,3.0,TrialSpatialSpan,3.0,0.10749044444431381,0.1498403044053596,2.4866853333332983,2.460422000000108,2.3517130000000184,2.460422000000108,2.6479209999997693,2.406067500000063
louis_pilot,4.0,TrialDigitSpan,1.0,0.44581337500022755,0.5445189525193357,2.251735374999896,2.119833000000199,3.0,1.721397999999681,1.603712999999516,2.1083703333330654
louis_pilot,4.0,TrialDigitSpan,2.0,0.2677331111110308,0.3372015400906387,2.4757183333332855,2.372657500000514,2.754635999999664,2.4235210000001643,2.2519789999996647,2.476711999999831
louis_pilot,4.0,TrialDigitSpan,3.0,0.3147155555555368,0.4416516549957504,2.342407333333338,2.450449999999819,2.116343000000142,2.3576969999999164,2.5132820000003453,2.329107333333468
louis_pilot,4.0,TrialSpatialRotation,1.0,0.38556377777775996,0.5512858543607648,2.052071999999953,2.087419999999838,2.087419999999838,2.1213299999999435,3.0,2.4029166666665938
louis_pilot,4.0,TrialSpatialRotation,2.0,0.5223590000000513,0.6821554728027833,2.0906659999998283,1.9223609999996825,3.0,1.5179419999999482,2.226049999999759,2.258970999999974
louis_pilot,4.0,TrialSpatialSpan,1.0,0.16179399999984737,0.2115363466946403,2.8547080000001492,2.952107000000069,2.6120170000003777,2.952107000000069,3.0,2.7820620000002236
louis_pilot,4.0,TrialSpatialSpan,2.0,0.271648500000083,0.3902083455316879,1.956893500000092,1.9682384999998703,1.562822000000324,1.9178729999998725,1.3653509999999187,1.615348666666705
louis_pilot,4.0,TrialSpatialSpan,3.0,0.2827009135804182,0.3322114978044644,2.2548607777779477,2.3856220000006942,1.894934000000376,2.4464600000001155,1.8759870000003505,2.072460333333614
louis_pilot,4.0,TrialSpatialSpan,4.0,0.3567199183674589,0.43345934672718195,2.4437525714285715,2.495328999999856,2.891270000000532,2.2609550000006493,2.6937990000001264,2.615341333333769
louis_pilot,4.0,TrialSpatialSpan,5.0,0.37266316049381537,0.4537402518826731,2.3107164444444,2.155239000000165,2.155239000000165,3.0,3.0,2.718413000000055
madi_pilot,1.0,TrialDigitSpan,1.0,0.2869542873469344,0.3449100690869338,2.616014278571432,2.657894599999992,2.8902730900000013,3.0,2.454439640000004,2.7815709100000015
madi_pilot,1.0,TrialDigitSpan,2.0,0.20993081632654662,0.2525277490920825,2.672439785714281,2.6898448999999687,2.512282099999993,2.6898448999999687,3.0,2.7340423333333206
madi_pilot,1.0,TrialDigitSpan,3.0,0.5656102370370364,0.6817217766691474,2.1515846444444455,2.0315681000000723,3.0,3.0,2.0315681000000723,2.6771893666666906
madi_pilot,1.0,TrialDigitSpan,4.0,0.38896526250000824,0.48625235186441557,2.5576675875000348,2.714742350000108,2.9072287000000188,2.183164600000054,1.6475947000000133,2.2459960000000287
madi_pilot,1.0,TrialSpatialRotation,1.0,0.49441805679013356,0.6015409295523995,2.427951688888868,2.741672699999981,3.0,1.9377918000000136,2.741672699999981,2.559821499999998
madi_pilot,1.0,TrialSpatialRotation,2.0,0.24672411250001142,0.30021553485022606,2.6522862624999775,2.6593912999999816,2.4723606000000022,3.0,2.496325899999931,2.656228833333311
madi_pilot,1.0,TrialSpatialRotation,3.0,0.2941111111110531,0.42493309690153414,2.55883333333342,2.524253000000272,3.0,2.524253000000272,2.1522469999999885,2.762126500000136
madi_pilot,1.0,TrialSpatialSpan,1.0,0.31006471111111383,0.4393462396750472,2.2230561999999927,2.187154300000003,2.0594959000000017,2.6738178999999893,3.0,2.5777712666666637
madi_pilot,1.0,TrialSpatialSpan,2.0,0.38724955061728417,0.46053154373396527,2.344176555555565,2.259957800000052,1.9467957000000524,2.24300530000005,1.8500184999999192,2.0132731666666737
madi_pilot,1.0,TrialSpatialSpan,3.0,0.16967151249996001,0.24981218904313868,1.7556906624999868,1.7583003499999563,1.4800784999999903,1.7752532999999175,1.7503210000000993,1.6685509333333357
madi_pilot,2.0,TrialDigitSpan,1.0,0.5081543333333229,0.5747204494790807,2.4057473333333896,2.3696815000000697,1.7014510000001335,3.0,1.9976580000000013,2.2330363333333785
madi_pilot,2.0,TrialDigitSpan,2.0,0.2670239506173128,0.3633006232819106,2.615455444444453,2.6369489999999587,3.0,2.609024999999974,3.0,2.8696749999999915
madi_pilot,2.0,TrialDigitSpan,3.0,0.5203648641975375,0.6009006715235655,2.1783932222222626,2.367667999999867,2.367667999999867,1.4620910000001004,3.0,2.2765863333333223
madi_pilot,2.0,TrialSpatialRotation,1.0,0.24046155555561213,0.31975588092229607,2.4132053333332806,2.5252169999998846,2.661886000000095,2.0525129999998626,2.5252169999998846,2.357199499999979
madi_pilot,2.0,TrialSpatialRotation,2.0,0.34906962499994165,0.42457911032043916,2.405072625000031,2.4818480000000136,1.8431050000001503,3.0,2.3985529999999926,2.4138860000000477
madi_pilot,2.0,TrialSpatialRotation,3.0,0.3366058333332755,0.400380839098619,2.2019421666666403,2.2908599999999524,2.1312689999999748,2.624982000000045,1.7184380000001056,2.1582296666667085
madi_pilot,2.0,TrialSpatialRotation,4.0,0.3764572244897083,0.443509545943313,2.3130975714286706,2.1711960000002364,2.5950940000002447,2.6987539999997807,2.963044999999965,2.7522976666666636
madi_pilot,2.0,TrialSpatialRotation,5.0,0.30991711111103837,0.38127614245669883,2.1657583333334665,2.0215650000004644,2.671857000000045,1.8939350000002837,2.0525130000003173,2.206101666666882
madi_pilot,2.0,TrialSpatialSpan,1.0,0.3228963265306187,0.4561538795230027,2.2383142857142957,2.1602250000000818,1.5109950000000936,2.001649000000043,2.4504500000000458,1.987698000000061
madi_pilot,2.0,TrialSpatialSpan,2.0,0.322625124999945,0.4317304286946186,1.892930750000005,1.6934719999999288,1.7293759999997746,1.6575680000000832,2.538180999999895,1.6934719999999288
madi_pilot,3.0,TrialDigitSpan,1.0,0.32333421875009105,0.41419960693856966,2.4711533749999717,2.4225249999999505,2.4534429999998792,3.0,1.8440699999996468,2.4325043333331755
madi_pilot,3.0,TrialDigitSpan,2.0,0.44143901234560934,0.5537280914235271,2.453894888888903,2.5053020000000292,2.750647999999728,3.0,1.6027149999999892,2.451120999999906
madi_pilot,3.0,TrialDigitSpan,3.0,0.35583644444462453,0.463912915298107,2.422688166666603,2.4659079999998994,2.8264460000004874,1.9447999999997592,1.8330669999995732,2.2014376666666067
madi_pilot,3.0,TrialSpatialRotation,1.0,0.300533000000011,0.37253233618771564,2.5332316666667034,2.439479000000347,2.1242899999997458,2.9600869999999304,2.5412070000002127,2.5418613333332964
madi_pilot,3.0,TrialSpatialRotation,2.0,0.30434985185182767,0.43378693056527295,2.3123693333333097,2.341739999999845,3.0,2.4653789999997566,2.613014000000021,2.6927976666665927
madi_pilot,3.0,TrialSpatialSpan,1.0,0.4405014400000072,0.5380518563244607,2.403173799999968,2.4743570000000545,2.4743570000000545,1.8161439999998947,3.0,2.430166999999983
madi_pilot,3.0,TrialSpatialSpan,2.0,0.3623756326531812,0.4405331576182487,2.2226265714284636,2.2340299999996205,2.7277070000004637,1.6426079999996546,2.0375539999995453,2.135956333333221
madi_pilot,3.0,TrialSpatialSpan,3.0,0.2843963124999931,0.37668134331618774,1.843197249999946,1.729376499999944,2.347723999999744,1.7273810000001504,1.8510510000000977,1.9753853333333307
madi_pilot,3.0,TrialSpatialSpan,4.0,0.126994111110889,0.17501377503670618,1.9936706666667305,2.0196179999998094,2.2220280000001367,1.89493500000026,2.0126539999996567,2.0432056666666845
madi_pilot,3.0,TrialSpatialSpan,5.0,0.42686911111134856,0.5764819147229626,2.5222416666665595,2.6847870000001417,1.8819379999995365,2.6847870000001417,3.0,2.283362499999839
madi_pilot,4.0,TrialDigitSpan,1.0,0.3969172839504968,0.47276258870692894,2.1889235555554984,2.0504869999999755,2.380635999999868,2.7895449999996345,2.4185350000002472,2.5295719999999164
madi_pilot,4.0,TrialDigitSpan,2.0,0.49221111111114346,0.5929135693972687,2.182383000000098,2.2799070000000943,2.7516120000004776,2.0744529999992665,1.5119580000000497,2.1126743333332647
madi_pilot,4.0,TrialDigitSpan,3.0,0.3475219999998244,0.4895954427616658,2.3540299999998147,2.2828660000004675,2.8753129999995513,1.9039109999994253,2.2828660000004675,2.389611999999488
madi_pilot,4.0,TrialSpatialRotation,1.0,0.13309244444432503,0.18653655847207634,2.1085346666666283,2.1377840000000106,2.0375530000001163,2.1422730000003867,2.1332949999996345,2.1043736666667123
madi_pilot,4.0,TrialSpatialRotation,2.0,0.37797972839527777,0.46789271384893694,2.2251654444444284,2.250984000000244,2.250984000000244,2.647921000000224,2.04353699999956,2.314147333333343
madi_pilot,4.0,TrialSpatialRotation,3.0,0.2849100816325444,0.40180936036124365,1.8298135714286607,1.6864610000011453,1.98266700000022,1.8690049999995608,1.6864610000011453,1.8460443333336418
madi_pilot,4.0,TrialSpatialSpan,1.0,0.13695311111081931,0.19793839954943024,2.123302666666556,2.13924999999972,2.13924999999972,1.917873000000327,2.312784999999621,2.0285615000000234
madi_pilot,4.0,TrialSpatialSpan,2.0,0.3576848395061887,0.4629501267266793,2.2058795555555863,2.1023800000002666,3.0,1.5937369999996918,1.851050000000214,2.1482623333333017
madi_pilot,4.0,TrialSpatialSpan,3.0,0.3179039012344264,0.41104402077095475,2.303174888888912,2.3945979999994047,2.470427999999629,1.985659000000396,2.3945979999994047,2.283561666666477
madi_pilot,4.0,TrialSpatialSpan,4.0,0.25079918367366033,0.360194491423731,1.859315285714209,1.850054999999884,1.7702659999995376,1.850054999999884,2.0126190000000856,1.8776466666665026
marianna_pilot,1.0,TrialDigitSpan,1.0,0.42147314814814646,0.49383371381501284,2.4577697333333566,2.3347590000000764,1.9826989000000597,3.0,2.2819011000000278,2.4215333333333624
marianna_pilot,1.0,TrialDigitSpan,2.0,0.5051586937500225,0.5730021899889438,2.5152881250000263,2.798537700000111,1.949788099999978,3.0,1.9328324000000519,2.294206833333343
marianna_pilot,1.0,TrialDigitSpan,3.0,0.39915755555556287,0.5344685407233742,2.599387833333291,2.823453499999914,2.395595999999955,2.9481170000000247,2.7317000000000458,2.691804333333342
marianna_pilot,1.0,TrialSpatialRotation,1.0,0.5325194718749948,0.607403986418053,2.119084037500002,1.8505389999999977,2.6578949000000023,1.8889231999999936,3.0,2.515606033333332
marianna_pilot,1.0,TrialSpatialRotation,2.0,0.3687893851851928,0.4338185945933521,2.420535533333331,2.486352400000044,2.2779099999999626,2.867334600000049,2.7426683999999573,2.629304333333323
marianna_pilot,1.0,TrialSpatialRotation,3.0,0.3798234666666455,0.4493793838101449,2.0214242999999974,2.127795449999951,1.447131400000217,1.93479509999986,2.3207958000000417,1.9009074333333729
marianna_pilot,1.0,TrialSpatialSpan,1.0,0.16167926666666219,0.22124991970420105,2.2895460000000014,2.334758749999992,2.192138899999975,2.519265899999993,2.356699700000036,2.3560348333333345
marianna_pilot,1.0,TrialSpatialSpan,2.0,0.3356881999999821,0.4356219358089748,2.068345599999944,1.9757184000000056,1.9467955000000077,2.0046413000000034,1.8181388999998944,1.9231918999999686
marianna_pilot,1.0,TrialSpatialSpan,3.0,0.33513707812504023,0.4566822438545413,2.2244315374999957,2.2833967000000257,1.477052999999955,1.8430736000000247,2.2689345000000003,1.86302036666666
marianna_pilot,1.0,TrialSpatialSpan,4.0,0.6564684444444234,0.8550164171115567,2.0428716666665423,2.4733879999998862,2.4733879999998862,1.058168999999907,2.5970579999998336,1.7657784999998967
marianna_pilot,2.0,TrialDigitSpan,1.0,0.5501640000000521,0.6449629378958018,2.449835999999948,2.670885999999882,3.0,3.0,2.3417719999997644,2.7805906666665883
marianna_pilot,2.0,TrialDigitSpan,2.0,0.4676653125000031,0.5571045659357581,2.6258677499999976,3.0,2.197126999999909,3.0,1.5518510000001695,2.24965933333336
marianna_pilot,2.0,TrialDigitSpan,3.0,0.1423539183675083,0.1836298060833662,2.1924248571428637,2.2689360000003944,2.3078299999999667,2.046528999999964,2.3547049999999667,2.236354666666633
marianna_pilot,2.0,TrialDigitSpan,4.0,0.3610817142857648,0.4258156878635359,2.438771999999907,2.213082999999642,1.9647490000002108,3.0,3.0,2.6549163333334036
marianna_pilot,2.0,TrialSpatialRotation,1.0,0.43690881481482813,0.5638762987404425,2.093073333333324,1.983696000000009,1.983696000000009,1.298530000000028,1.955770999999913,1.7459989999999834
marianna_pilot,2.0,TrialSpatialRotation,2.0,0.6196853333332103,0.8088413169662807,2.070472000000185,1.6844960000003084,1.6844960000003084,3.0,1.5269200000002456,2.342248000000154
marianna_pilot,2.0,TrialSpatialSpan,1.0,0.5969092500000669,0.830958319775596,1.962773249999941,1.9223759999998717,3.0,2.1193650000000157,1.7253869999997278,2.559682500000008
marianna_pilot,2.0,TrialSpatialSpan,2.0,0.23312612500006943,0.34594491694406193,2.1572326250001197,2.143269000000032,2.1951300000000633,2.3247850000002472,2.0215969999999293,2.1805040000000795
marianna_pilot,2.0,TrialSpatialSpan,3.0,0.5278705312499667,0.6598299196248943,1.8377186250001216,1.6296440000000985,1.4870250000001306,1.3165130000002137,1.445133000000169,1.4162236666668377
marianna_pilot,2.0,TrialSpatialSpan,4.0,0.5322080740740973,0.7127791242544927,1.830340555555621,1.5837979999998884,1.885958000000301,3.0,0.9973660000000564,1.961108000000119
marianna_pilot,3.0,TrialDigitSpan,1.0,0.37056711111108603,0.4664298318210707,2.494666666666717,2.6085250000000997,1.7892170000000078,2.088415000000168,2.6229859999998557,2.166872666666677
marianna_pilot,3.0,TrialDigitSpan,2.0,0.48749111111097865,0.5576382667059421,2.532132000000123,2.854370000000017,3.0,2.2021450000002005,2.854370000000017,2.6855050000000724
marianna_pilot,3.0,TrialDigitSpan,3.0,0.3942957812500225,0.4967279359195239,2.249865624999927,2.10237949999987,3.0,1.850055999999768,1.808165999999801,2.2194073333331894
marianna_pilot,3.0,TrialSpatialRotation,1.0,0.28573637499999904,0.41106244144772836,1.8899462499997526,1.7951994999998533,1.885956999999962,1.5079669999995533,2.4614189999997507,1.6969619999997576
marianna_pilot,3.0,TrialSpatialRotation,2.0,0.5212796666667147,0.6522517391452982,2.388953666666642,2.5586595000002035,3.0,1.7573029999998653,1.4590999999995802,2.0721343333331483
marianna_pilot,3.0,TrialSpatialRotation,3.0,0.35260791836724226,0.41337612302661886,2.0935465714285653,2.232032999999774,2.5122849999997925,2.3098250000002736,1.6475970000001323,2.1565690000000663
marianna_pilot,3.0,TrialSpatialRotation,4.0,0.3093399444443449,0.48274940777221265,2.2664408333334145,2.399584999999888,2.4394790000001194,2.2699310000002697,2.3596919999995407,2.35636733333331
marianna_pilot,3.0,TrialSpatialRotation,5.0,0.2752642222222776,0.40993725412600135,1.9547746666665564,1.948790999999801,1.948790999999801,1.5478619999998957,2.367670999999973,1.7483264999998482
