,participant_id,block,type,occurence,response_time,mean_rt,SD_rt,MAD_rt,median_rt,rt_trial_1,rt_trial_2,rt_trial_3,response_time,accuracy,switch_type
25,danielle_pilot,1.0,TrialDigitSpan,4.0,2.3038403987884517,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,2.3038403987884517,,SS-DS
26,danielle_pilot,1.0,TrialDigitSpan,4.0,1.9019131660461424,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.9019131660461424,,none
27,danielle_pilot,1.0,TrialDigitSpan,4.0,0.7928783893585205,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,0.7928783893585205,,none
28,danielle_pilot,1.0,TrialDigitSpan,4.0,1.3603293895721436,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.3603293895721436,,none
29,danielle_pilot,1.0,TrialDigitSpan,4.0,1.5668098926543053,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.5668098926543053,,none
30,danielle_pilot,1.0,TrialDigitSpan,4.0,1.3164775371551514,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.3164775371551514,,none
31,danielle_pilot,1.0,TrialDigitSpan,4.0,1.3105280399320236,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.3105280399320236,,none
32,danielle_pilot,1.0,TrialDigitSpan,4.0,1.2127542495728676,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.2127542495728676,,none
33,danielle_pilot,1.0,TrialDigitSpan,4.0,1.3094635009766762,1.4527771737840314,0.4330142076122214,0.3142737635859567,1.3164775371551514,2.3038403987884517,1.9019131660461424,0.7928783893585205,1.3094635009766762,,none
34,danielle_pilot,1.0,TrialSpatialRotation,1.0,1.4381885528563885,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,1.4381885528563885,,SS-SR
35,danielle_pilot,1.0,TrialSpatialRotation,1.0,2.611017465591374,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,2.611017465591374,,none
36,danielle_pilot,1.0,TrialSpatialRotation,1.0,1.9098916053771973,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,1.9098916053771973,,none
37,danielle_pilot,1.0,TrialSpatialRotation,1.0,1.9407794475554847,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,1.9407794475554847,,none
38,danielle_pilot,1.0,TrialSpatialRotation,1.0,1.3454344272613523,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,1.3454344272613523,,none
39,danielle_pilot,1.0,TrialSpatialRotation,1.0,1.527913808822575,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,1.527913808822575,,none
40,danielle_pilot,1.0,TrialSpatialRotation,1.0,2.4185655117034908,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,2.4185655117034908,,none
41,danielle_pilot,1.0,TrialSpatialRotation,1.0,1.8640167713165283,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,1.8640167713165283,,none
42,danielle_pilot,1.0,TrialSpatialRotation,1.0,2.5890772342681885,1.9605427583058423,0.48458889169487823,0.3860070970323393,1.9098916053771973,1.4381885528563885,2.611017465591374,1.9098916053771973,2.5890772342681885,,none
43,danielle_pilot,1.0,TrialSpatialRotation,2.0,2.5671346187591557,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,2.5671346187591557,,DS-SR
44,danielle_pilot,1.0,TrialSpatialRotation,2.0,2.2140784263611977,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,2.2140784263611977,,none
45,danielle_pilot,1.0,TrialSpatialRotation,2.0,1.5937361717224119,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,1.5937361717224119,,none
46,danielle_pilot,1.0,TrialSpatialRotation,2.0,1.7233912944791427,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,1.7233912944791427,,none
47,danielle_pilot,1.0,TrialSpatialRotation,2.0,2.8802971839904785,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,2.8802971839904785,,none
48,danielle_pilot,1.0,TrialSpatialRotation,2.0,3.0,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,3.0,,none
49,danielle_pilot,1.0,TrialSpatialRotation,2.0,1.495002269744873,2.21051999500818,0.6229966672171092,0.5198372140223178,2.2140784263611977,2.5671346187591557,2.2140784263611977,1.5937361717224119,1.495002269744873,,none
50,danielle_pilot,1.0,TrialSpatialRotation,3.0,1.8410756587982176,2.444966375827761,0.5956364173084796,0.5106406807899762,2.469394922256413,1.8410756587982176,2.0275757312773517,2.9112141132354736,1.8410756587982176,,DS-SR
51,danielle_pilot,1.0,TrialSpatialRotation,3.0,2.0275757312773517,2.444966375827761,0.5956364173084796,0.5106406807899762,2.469394922256413,1.8410756587982176,2.0275757312773517,2.9112141132354736,2.0275757312773517,,none
52,danielle_pilot,1.0,TrialSpatialRotation,3.0,2.9112141132354736,2.444966375827761,0.5956364173084796,0.5106406807899762,2.469394922256413,1.8410756587982176,2.0275757312773517,2.9112141132354736,2.9112141132354736,,none
53,danielle_pilot,1.0,TrialSpatialRotation,3.0,3.0,2.444966375827761,0.5956364173084796,0.5106406807899762,2.469394922256413,1.8410756587982176,2.0275757312773517,2.9112141132354736,3.0,,none
54,danielle_pilot,1.0,TrialSpatialSpan,1.0,1.4929773807525637,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,1.4929773807525637,,DS-SS
55,danielle_pilot,1.0,TrialSpatialSpan,1.0,1.1299777030944824,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,1.1299777030944824,,none
56,danielle_pilot,1.0,TrialSpatialSpan,1.0,1.5468623638153076,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,1.5468623638153076,,none
57,danielle_pilot,1.0,TrialSpatialSpan,1.0,2.175181388854952,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,2.175181388854952,,none
58,danielle_pilot,1.0,TrialSpatialSpan,1.0,1.5678389072417929,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,1.5678389072417929,,none
59,danielle_pilot,1.0,TrialSpatialSpan,1.0,2.408560037612915,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,2.408560037612915,,none
60,danielle_pilot,1.0,TrialSpatialSpan,1.0,2.5741162300109863,1.8422162873404286,0.5414574513901159,0.46605965555930506,1.5678389072417929,1.4929773807525637,1.1299777030944824,1.5468623638153076,2.5741162300109863,,none
61,danielle_pilot,1.0,TrialSpatialSpan,2.0,1.2915730476378826,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,1.2915730476378826,,DS-SS
62,danielle_pilot,1.0,TrialSpatialSpan,2.0,1.920863389968929,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,1.920863389968929,,none
63,danielle_pilot,1.0,TrialSpatialSpan,2.0,2.1053709983825684,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,2.1053709983825684,,none
64,danielle_pilot,1.0,TrialSpatialSpan,2.0,2.263945341110229,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,2.263945341110229,,none
65,danielle_pilot,1.0,TrialSpatialSpan,2.0,2.653930902481136,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,2.653930902481136,,none
66,danielle_pilot,1.0,TrialSpatialSpan,2.0,2.0535068511962318,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,2.0535068511962318,,none
67,danielle_pilot,1.0,TrialSpatialSpan,2.0,1.8889479637145428,2.0254483563559313,0.4137610766883001,0.27856019078469707,2.0535068511962318,1.2915730476378826,1.920863389968929,2.1053709983825684,1.8889479637145428,,none
68,danielle_pilot,1.0,TrialSpatialSpan,3.0,2.444463968276977,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,2.444463968276977,,SR-SS
69,danielle_pilot,1.0,TrialSpatialSpan,3.0,1.9896786212921145,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,1.9896786212921145,,none
70,danielle_pilot,1.0,TrialSpatialSpan,3.0,1.339419364929313,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,1.339419364929313,,none
71,danielle_pilot,1.0,TrialSpatialSpan,3.0,1.9617524147033687,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,1.9617524147033687,,none
72,danielle_pilot,1.0,TrialSpatialSpan,3.0,1.9667377471923828,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,1.9667377471923828,,none
73,danielle_pilot,1.0,TrialSpatialSpan,3.0,2.0654745101928706,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,2.0654745101928706,,none
74,danielle_pilot,1.0,TrialSpatialSpan,3.0,3.0,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,3.0,,none
75,danielle_pilot,1.0,TrialSpatialSpan,3.0,1.71640944480896,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,1.71640944480896,,none
76,danielle_pilot,1.0,TrialSpatialSpan,3.0,1.9836947917938232,2.0519589847988677,0.4606068727789251,0.30090256090516543,1.9836947917938232,2.444463968276977,1.9896786212921145,1.339419364929313,1.9836947917938232,,none
77,danielle_pilot,2.0,TrialDigitSpan,1.0,0.7689445018768309,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,0.7689445018768309,,SS-DS
78,danielle_pilot,2.0,TrialDigitSpan,1.0,1.3424096107485184,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,1.3424096107485184,,none
79,danielle_pilot,2.0,TrialDigitSpan,1.0,2.0395469665531887,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,2.0395469665531887,,none
80,danielle_pilot,2.0,TrialDigitSpan,1.0,1.4690701961517334,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,1.4690701961517334,,none
81,danielle_pilot,2.0,TrialDigitSpan,1.0,2.0844266414642334,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,2.0844266414642334,,none
82,danielle_pilot,2.0,TrialDigitSpan,1.0,2.0285747051239014,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,2.0285747051239014,,none
83,danielle_pilot,2.0,TrialDigitSpan,1.0,1.0771183967588058,1.5442987169538875,0.5223955060180121,0.43418633207990326,1.4690701961517334,0.7689445018768309,1.3424096107485184,2.0395469665531887,1.0771183967588058,,none
84,danielle_pilot,2.0,TrialSpatialRotation,1.0,1.99666094779991,2.2592136263846783,0.5388960433571324,0.38273185491544837,2.1402759552000816,1.99666094779991,3.0,1.7563025951385498,1.99666094779991,,NONE-SR
85,danielle_pilot,2.0,TrialSpatialRotation,1.0,3.0,2.2592136263846783,0.5388960433571324,0.38273185491544837,2.1402759552000816,1.99666094779991,3.0,1.7563025951385498,3.0,,none
86,danielle_pilot,2.0,TrialSpatialRotation,1.0,1.7563025951385498,2.2592136263846783,0.5388960433571324,0.38273185491544837,2.1402759552000816,1.99666094779991,3.0,1.7563025951385498,1.7563025951385498,,none
87,danielle_pilot,2.0,TrialSpatialRotation,1.0,2.2838909626002533,2.2592136263846783,0.5388960433571324,0.38273185491544837,2.1402759552000816,1.99666094779991,3.0,1.7563025951385498,2.2838909626002533,,none
88,danielle_pilot,2.0,TrialSpatialRotation,2.0,1.5378854274747482,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,1.5378854274747482,,SS-SR
89,danielle_pilot,2.0,TrialSpatialRotation,2.0,2.373651266097795,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,2.373651266097795,,none
90,danielle_pilot,2.0,TrialSpatialRotation,2.0,2.2400095462796803,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,2.2400095462796803,,none
91,danielle_pilot,2.0,TrialSpatialRotation,2.0,2.5092868804929367,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,2.5092868804929367,,none
92,danielle_pilot,2.0,TrialSpatialRotation,2.0,1.9447999000547045,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,1.9447999000547045,,none
93,danielle_pilot,2.0,TrialSpatialRotation,2.0,2.636947870254744,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,2.636947870254744,,none
94,danielle_pilot,2.0,TrialSpatialRotation,2.0,1.6805036067962646,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,1.6805036067962646,,none
95,danielle_pilot,2.0,TrialSpatialRotation,2.0,3.0,2.240385562181359,0.495506767061838,0.3895859420300098,2.3068304061887375,1.5378854274747482,2.373651266097795,2.2400095462796803,3.0,,none
96,danielle_pilot,2.0,TrialSpatialRotation,3.0,1.7582979202268234,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,1.7582979202268234,,SS-SR
97,danielle_pilot,2.0,TrialSpatialRotation,3.0,3.0,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,3.0,,none
98,danielle_pilot,2.0,TrialSpatialRotation,3.0,1.7882175445558914,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,1.7882175445558914,,none
99,danielle_pilot,2.0,TrialSpatialRotation,3.0,1.5578336715698242,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,1.5578336715698242,,none
100,danielle_pilot,2.0,TrialSpatialRotation,3.0,3.0,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,3.0,,none
101,danielle_pilot,2.0,TrialSpatialRotation,3.0,1.7642793655395508,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,1.7642793655395508,,none
102,danielle_pilot,2.0,TrialSpatialRotation,3.0,1.607699632644653,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,1.607699632644653,,none
103,danielle_pilot,2.0,TrialSpatialRotation,3.0,1.5079658031463623,1.9980367422103882,0.6268188821752295,0.5009816288948059,1.761288642883187,1.7582979202268234,3.0,1.7882175445558914,1.5079658031463623,,none
104,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.7004520893096924,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.7004520893096924,,SS-SR
105,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.8988893032073972,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.8988893032073972,,none
106,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.8999500274658203,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.8999500274658203,,none
107,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.9846925735475909,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.9846925735475909,,none
108,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.7663068771362305,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.7663068771362305,,none
109,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.4910120964050293,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.4910120964050293,,none
110,danielle_pilot,2.0,TrialSpatialRotation,4.0,1.2686092853546145,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,1.2686092853546145,,none
111,danielle_pilot,2.0,TrialSpatialRotation,4.0,2.3457252979278564,1.794454693794279,0.3252131555203422,0.23785960674288728,1.832598090171814,1.7004520893096924,1.8988893032073972,1.8999500274658203,2.3457252979278564,,none
112,danielle_pilot,2.0,TrialSpatialRotation,5.0,1.5977272987365725,1.8665083646774292,0.4162879083921782,0.3525565862654501,1.875484108924752,1.5977272987365725,2.2848889827728267,1.4301762580873856,1.5977272987365725,,DS-SR
113,danielle_pilot,2.0,TrialSpatialRotation,5.0,2.2848889827728267,1.8665083646774292,0.4162879083921782,0.3525565862654501,1.875484108924752,1.5977272987365725,2.2848889827728267,1.4301762580873856,2.2848889827728267,,none
114,danielle_pilot,2.0,TrialSpatialRotation,5.0,1.4301762580873856,1.8665083646774292,0.4162879083921782,0.3525565862654501,1.875484108924752,1.5977272987365725,2.2848889827728267,1.4301762580873856,1.4301762580873856,,none
115,danielle_pilot,2.0,TrialSpatialRotation,5.0,2.153240919112932,1.8665083646774292,0.4162879083921782,0.3525565862654501,1.875484108924752,1.5977272987365725,2.2848889827728267,1.4301762580873856,2.153240919112932,,none
116,danielle_pilot,2.0,TrialSpatialSpan,1.0,1.9308364391326904,1.946959376335106,0.2266678069714304,0.16306348641709692,1.9522787332534792,1.9308364391326904,2.0854225158689133,1.8101580142974851,1.9308364391326904,,SR-SS
117,danielle_pilot,2.0,TrialSpatialSpan,1.0,2.0854225158689133,1.946959376335106,0.2266678069714304,0.16306348641709692,1.9522787332534792,1.9308364391326904,2.0854225158689133,1.8101580142974851,2.0854225158689133,,none
118,danielle_pilot,2.0,TrialSpatialSpan,1.0,1.8101580142974851,1.946959376335106,0.2266678069714304,0.16306348641709692,1.9522787332534792,1.9308364391326904,2.0854225158689133,1.8101580142974851,1.8101580142974851,,none
119,danielle_pilot,2.0,TrialSpatialSpan,1.0,2.270925045013428,1.946959376335106,0.2266678069714304,0.16306348641709692,1.9522787332534792,1.9308364391326904,2.0854225158689133,1.8101580142974851,2.270925045013428,,none
120,danielle_pilot,2.0,TrialSpatialSpan,1.0,1.973721027374268,1.946959376335106,0.2266678069714304,0.16306348641709692,1.9522787332534792,1.9308364391326904,2.0854225158689133,1.8101580142974851,1.973721027374268,,none
121,danielle_pilot,2.0,TrialSpatialSpan,1.0,1.6106932163238523,1.946959376335106,0.2266678069714304,0.16306348641709692,1.9522787332534792,1.9308364391326904,2.0854225158689133,1.8101580142974851,1.6106932163238523,,none
122,danielle_pilot,2.0,TrialSpatialSpan,2.0,2.3307685852048508,2.0720261505671584,0.32936186780066534,0.29855358357329403,2.280900239944458,2.3307685852048508,2.3347558975219727,2.386617422103882,2.3307685852048508,,SR-SS
123,danielle_pilot,2.0,TrialSpatialSpan,2.0,2.3347558975219727,2.0720261505671584,0.32936186780066534,0.29855358357329403,2.280900239944458,2.3307685852048508,2.3347558975219727,2.386617422103882,2.3347558975219727,,none
124,danielle_pilot,2.0,TrialSpatialSpan,2.0,2.386617422103882,2.0720261505671584,0.32936186780066534,0.29855358357329403,2.280900239944458,2.3307685852048508,2.3347558975219727,2.386617422103882,2.386617422103882,,none
