,participant_id,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,block,,Aan_DS_B1,Aan_DS_B2,Aan_DS_B3,Aan_DS_B4,,Aan_SS_B1,Aan_SS_B2,Aan_SS_B3,Aan_SS_B4,,Aan_SR_B1,Aan_SR_B2,Aan_SR_B3,Aan_SR_B4
430,dan_pilot,TrialDigitSpan,0,0,3230.443865,3236.843264,3238.809906,12.716945,1.966642,1,4,,,,,,,,,,,,,,,
431,dan_pilot,TrialDigitSpan,0,0,3244.630471,3251.025402,3252.550605,14.186606,1.525203,1,4,,,,,,,,,,,,,,,
432,dan_pilot,TrialSpatialSpan,2,0,3257.797309,3264.204169,3266.311641,13.166838,2.107472,0,4,,,,,,,,,,,,,,,
433,dan_pilot,TrialSpatialSpan,1,0,3272.463048,3278.867396,3280.801798,14.665739,1.934402,0,4,,,,,,,,,,,,,,,
434,dan_pilot,TrialSpatialSpan,2,0,3286.159268,3292.609752,3294.484137,13.69622,1.874385,0,4,,,,,,,,,,,,,,,
435,dan_pilot,TrialSpatialSpan,1,1,3300.021984,3306.403524,3309.086887,13.862716,2.683363,1,4,,,,,,,,,,,,,,,
436,dan_pilot,TrialSpatialSpan,2,1,3315.291864,3321.694226,3324.076019,15.26988,2.381793,0,4,,,,,,,,,,,,,,,
437,dan_pilot,TrialSpatialSpan,1,1,3330.311406,3336.705348,3338.335702,15.019542,1.630354,1,4,,,,,,,,,,,,,,,
438,dan_pilot,TrialSpatialSpan,1,2,3343.841009,3350.234452,3352.348407,13.529603,2.113955,0,4,,,,,,,,,,,,,,,
439,dan_pilot,TrialSpatialSpan,2,1,3358.470046,3364.89325,3365.996354,14.629037,1.103104,0,4,,,,,,,,,,,,,,,
440,dan_pilot,TrialSpatialSpan,1,1,3371.347709,3377.756526,3380.1656,12.877663,2.409074,1,4,,,,,,,,,,,,,,,
441,dch`1,TrialSpatialRotation,1,-1,13.24321222,19.73932886,-1,-3358.104497,3,0,1,,,,,,,,,,,,,,,
442,dch`1,TrialSpatialRotation,0,2,22.95788121,29.48375487,30.00108171,9.714668989,0.517326832,0,1,,,,,,,,,,,,,,,
443,dch`1,TrialSpatialRotation,1,-1,34.14022207,40.63731551,-1,11.18234086,3,0,1,,,,,,,,,,,,,,,
444,gus_pilot,TrialSpatialSpan,2,2,24.82879186,31.28472805,33.09664965,-3598.056845,1.811921597,1,1,,,,,,,,,,,,,,,
445,gus_pilot,TrialSpatialSpan,2,-1,38.47426367,44.87315679,-1,13.64547181,3,0,1,,,,,,,,,,,,,,,
446,gus_pilot,TrialSpatialSpan,1,1,48.73415709,55.12466311,56.75154257,10.25989342,1.626879454,1,1,,,,,,,,,,,,,,,
447,gus_pilot,TrialSpatialSpan,1,1,62.21604824,68.61587334,70.81067562,13.48189116,2.194802284,1,1,,,,,,,,,,,,,,,
448,gus_pilot,TrialSpatialSpan,1,-1,77.13638806,83.54669642,-1,14.92033982,3,0,1,,,,,,,,,,,,,,,
449,gus_pilot,TrialSpatialSpan,1,1,87.35251856,93.75686383,95.71309066,10.2161305,1.956226826,1,1,,,,,,,,,,,,,,,
450,gus_pilot,TrialSpatialSpan,0,0,101.9235201,108.3174543,110.0514722,14.57100153,1.734017849,1,1,,,,,,,,,,,,,,,
451,gus_pilot,TrialSpatialSpan,0,1,115.7123253,122.2510974,124.8273234,13.78880525,2.576225996,0,1,,,,,,,,,,,,,,,
452,gus_pilot,TrialSpatialSpan,1,1,130.8914304,137.296777,139.6364098,15.17910504,2.33963275,1,1,,,,,,,,,,,,,,,
453,gus_pilot,TrialSpatialSpan,1,1,145.516665,151.9145722,153.9828942,14.6252346,2.068321943,1,1,,,,,,,,,,,,,,,
454,gus_pilot,TrialSpatialSpan,2,1,160.124373,166.5247622,169.0290678,14.60770798,2.504305601,0,1,,,,,,,,,,,,,,,
455,gus_pilot,TrialSpatialSpan,0,1,174.9498343,181.3531923,183.8426178,14.82546139,2.489425421,0,1,,,,,,,,,,,,,,,
456,gus_pilot,TrialSpatialSpan,0,-1,190.6819687,197.0843787,-1,15.73213434,3,0,1,,,,,,,,,,,,,,,
457,gus_pilot,TrialSpatialSpan,2,2,201.0251045,207.4379251,209.5880849,10.34313583,2.150159836,1,1,,,,,,,,,,,,,,,
458,gus_pilot,TrialSpatialSpan,0,2,215.3258212,221.7296798,223.4914744,14.30071664,1.761794567,0,1,,,,,,,,,,,,,,,
459,gus_pilot,TrialSpatialSpan,0,0,229.5218537,235.9152932,237.1379335,14.19603252,1.222640276,1,1,,,,,,,,,,,,,,,
460,gus_pilot,TrialSpatialSpan,1,0,242.6753085,249.0662508,251.0442977,13.15345478,1.978046894,0,1,,,,,,,,,,,,,,,
461,gus_pilot,TrialSpatialSpan,2,2,257.1813142,263.5712869,265.6098468,14.50600576,2.038559914,1,1,,,,,,,,,,,,,,,
462,gus_pilot,TrialSpatialSpan,1,2,271.2702057,277.6879554,279.8495238,14.08889151,2.161568403,0,1,,,,,,,,,,,,,,,
463,gus_pilot,TrialDigitSpan,2,2,285.7335784,292.1359506,294.663569,14.46337271,2.527618408,1,1,,,,,,,,,,,,,,,
464,gus_pilot,TrialDigitSpan,2,2,300.6512995,307.0606053,309.1120617,14.91772103,2.051456451,1,1,,,,,,,,,,,,,,,
465,gus_pilot,TrialDigitSpan,2,2,314.9375987,321.3350024,322.7203615,14.28629923,1.385359049,1,1,,,,,,,,,,,,,,,
466,gus_pilot,TrialDigitSpan,0,0,327.6580284,334.0841963,335.4437351,12.72042966,1.359538794,1,1,,,,,,,,,,,,,,,
467,gus_pilot,TrialDigitSpan,2,2,340.5212939,346.9211853,348.6661131,12.86326551,1.744927883,1,1,,,,,,,,,,,,,,,
468,gus_pilot,TrialDigitSpan,2,-1,354.6776414,361.0720775,-1,14.15634751,3,0,1,,,,,,,,,,,,,,,
469,gus_pilot,TrialDigitSpan,2,2,364.6680861,371.2663772,374.1496277,9.99044466,2.883250475,1,1,,,,,,,,,,,,,,,
470,gus_pilot,TrialDigitSpan,0,0,380.8333697,387.5247724,389.7672327,16.16528368,2.242460251,1,1,,,,,,,,,,,,,,,
471,gus_pilot,TrialDigitSpan,0,0,395.7187173,402.4444666,405.074337,14.8853476,2.629870415,1,1,,,,,,,,,,,,,,,
472,gus_pilot,TrialDigitSpan,1,1,411.3917439,418.0952644,419.91013,15.67302656,1.814865589,1,1,,,,,,,,,,,,,,,
473,gus_pilot,TrialDigitSpan,1,1,426.2109261,432.9172461,434.4622905,14.81918216,1.545044422,1,1,,,,,,,,,,,,,,,
474,gus_pilot,TrialDigitSpan,2,2,439.9599586,446.650506,447.9926825,13.7490325,1.342176437,1,1,,,,,,,,,,,,,,,
475,gus_pilot,TrialDigitSpan,0,0,453.7544529,460.4388244,461.6321995,13.79449439,1.193375111,1,1,,,,,,,,,,,,,,,
476,gus_pilot,TrialDigitSpan,2,2,467.0270784,473.7117937,476.1054924,13.27262545,2.393698692,1,1,,,,,,,,,,,,,,,
477,gus_pilot,TrialDigitSpan,1,1,482.6472423,489.4245937,491.5757487,15.62016392,2.151154995,1,1,,,,,,,,,,,,,,,
478,gus_pilot,TrialDigitSpan,0,0,497.3739915,504.1032319,505.3546407,14.72674918,1.251408815,1,1,,,,,,,,,,,,,,,
479,gus_pilot,TrialDigitSpan,2,2,511.1538744,517.8771625,519.8562045,13.77988291,1.979042053,1,1,,,,,,,,,,,,,,,
480,gus_pilot,TrialDigitSpan,1,1,525.5864971,532.3256557,534.0031283,14.43262267,1.677472591,1,1,,,,,,,,,,,,,,,
481,gus_pilot,TrialDigitSpan,2,2,540.4422572,547.1809511,549.2581179,14.8557601,2.077166796,1,1,,,,,,,,,,,,,,,
482,gus_pilot,TrialDigitSpan,0,0,555.5292196,562.2513449,563.5359859,15.08696246,1.284641027,1,1,,,,,,,,,,,,,,,
483,gus_pilot,TrialDigitSpan,0,0,569.185432,575.9588137,577.2399824,13.65621233,1.281168699,1,1,,,,,,,,,,,,,,,
484,gus_pilot,TrialSpatialRotation,2,-1,582.680392,589.5472422,-1,13.49496007,3,0,1,,,,,,,,,,,,,,,
485,gus_pilot,TrialSpatialRotation,1,-1,592.8644919,599.7460024,-1,10.18409991,3,0,1,,,,,,,,,,,,,,,
486,gus_pilot,TrialSpatialRotation,0,0,603.1917176,610.0280919,612.0111017,10.32722569,1.983009815,1,1,,,,,,,,,,,,,,,
487,gus_pilot,TrialSpatialRotation,0,1,618.6456037,625.5063457,627.454571,15.45388603,1.94822526,0,1,,,,,,,,,,,,,,,
488,gus_pilot,TrialSpatialRotation,2,0,633.0471463,639.8600388,641.9561362,14.40154266,2.096097469,0,1,,,,,,,,,,,,,,,
489,gus_pilot,TrialSpatialRotation,0,0,648.688571,655.5520043,657.5479107,15.64142466,1.995906353,1,1,,,,,,,,,,,,,,,
490,gus_pilot,TrialSpatialRotation,1,-1,663.5281892,670.3506775,-1,14.83961821,3,0,1,,,,,,,,,,,,,,,
491,gus_pilot,TrialSpatialRotation,2,2,674.1450782,681.1138861,683.9946566,10.616889,2.880770445,1,1,,,,,,,,,,,,,,,
492,gus_pilot,TrialSpatialRotation,1,1,691.3668363,698.2015946,699.9852118,17.22175813,1.783617258,1,1,,,,,,,,,,,,,,,
493,gus_pilot,TrialSpatialRotation,2,2,706.0146866,712.8708081,714.2020991,14.64785028,1.33129096,1,1,,,,,,,,,,,,,,,
494,gus_pilot,TrialSpatialRotation,1,1,719.73137,726.5683565,728.5067255,13.71668339,1.938369036,1,1,,,,,,,,,,,,,,,
495,gus_pilot,TrialSpatialRotation,1,-1,734.1577711,741.0476012,-1,14.42640114,3,0,1,,,,,,,,,,,,,,,
496,gus_pilot,TrialSpatialRotation,1,1,744.5574536,751.3807786,753.7526524,10.39968252,2.371873856,1,1,,,,,,,,,,,,,,,
497,gus_pilot,TrialSpatialRotation,2,2,759.8317378,766.6556084,768.6525159,15.27428412,1.996907473,1,1,,,,,,,,,,,,,,,
498,gus_pilot,TrialSpatialRotation,0,0,774.4195123,781.2578609,782.9720407,14.58777452,1.714179754,1,1,,,,,,,,,,,,,,,
499,gus_pilot,TrialSpatialRotation,0,0,789.0698717,795.8928525,797.2464354,14.65035939,1.353582859,1,1,,,,,,,,,,,,,,,
500,gus_pilot,TrialSpatialRotation,2,2,802.3552611,809.1911182,810.6091828,13.28538942,1.418064594,1,1,,,,,,,,,,,,,,,
501,gus_pilot,TrialDigitSpan,2,2,816.0235765,822.8086627,824.1817386,13.66831541,1.373075962,1,1,,,,,,,,,,,,,,,
502,gus_pilot,TrialDigitSpan,0,0,829.6140714,836.3243299,837.6759274,13.59049487,1.351597548,1,1,,,,,,,,,,,,,,,
503,gus_pilot,TrialDigitSpan,2,2,843.5381575,850.2411067,851.4642439,13.92408609,1.22313714,1,1,,,,,,,,,,,,,,,
504,gus_pilot,TrialDigitSpan,2,2,857.1945372,863.9173307,865.7034259,13.6563797,1.786095142,1,1,,,,,,,,,,,,,,,
505,gus_pilot,TrialDigitSpan,0,0,872.0700965,878.7819667,879.9867487,14.87555933,1.204782009,1,1,,,,,,,,,,,,,,,
506,gus_pilot,TrialDigitSpan,1,1,885.3799529,892.0970962,893.5717084,13.30985641,1.474612236,1,1,,,,,,,,,,,,,,,
507,gus_pilot,TrialDigitSpan,0,0,898.6961513,905.3814797,907.7320228,13.31619835,2.350543022,1,1,,,,,,,,,,,,,,,
508,gus_pilot,TrialDigitSpan,0,0,1034.486921,1040.888302,1042.554365,135.7907696,1.666063786,1,2,,,,,,,,,,,,,,,
509,gus_pilot,TrialDigitSpan,2,2,1048.191938,1054.611146,1056.260345,13.70501709,1.649199486,1,2,,,,,,,,,,,,,,,
510,gus_pilot,TrialDigitSpan,0,0,1062.182101,1068.581493,1071.092743,13.99016261,2.511249781,1,2,,,,,,,,,,,,,,,
511,gus_pilot,TrialDigitSpan,0,0,1077.18961,1083.585507,1084.611731,15.00750947,1.026224375,1,2,,,,,,,,,,,,,,,
512,gus_pilot,TrialDigitSpan,2,2,1089.76121,1096.180445,1097.948192,12.57159996,1.767746925,1,2,,,,,,,,,,,,,,,
513,gus_pilot,TrialDigitSpan,1,1,1103.928965,1110.470715,1111.329787,14.16775537,0.859072208,1,2,,,,,,,,,,,,,,,
514,gus_pilot,TrialDigitSpan,0,0,1116.341379,1122.733333,1124.846296,12.41241336,2.112962961,1,2,,,,,,,,,,,,,,,
515,gus_pilot,TrialDigitSpan,0,0,1131.218415,1137.618308,1139.471861,14.87703586,1.85355258,1,2,,,,,,,,,,,,,,,
516,gus_pilot,TrialSpatialSpan,0,0,1148.600255,1155.000148,1157.07442,17.38184071,2.074272156,1,2,,,,,,,,,,,,,,,
517,gus_pilot,TrialSpatialSpan,1,1,1163.324027,1169.794351,1172.333379,14.72377205,2.539027691,1,2,,,,,,,,,,,,,,,
518,gus_pilot,TrialSpatialSpan,0,0,1179.206956,1185.605357,1188.170672,15.88292885,2.565315008,1,2,,,,,,,,,,,,,,,
519,gus_pilot,TrialSpatialSpan,1,1,1195.052183,1201.458029,1203.959359,15.845227,2.501330376,1,2,,,,,,,,,,,,,,,
520,gus_pilot,TrialSpatialSpan,2,2,1210.531863,1216.941177,1218.565579,15.47968006,1.624401331,1,2,,,,,,,,,,,,,,,
521,gus_pilot,TrialSpatialSpan,2,2,1223.566263,1229.980037,1232.304791,13.03440022,2.324754238,1,2,,,,,,,,,,,,,,,
522,gus_pilot,TrialSpatialSpan,2,0,1238.338143,1244.748451,1246.508259,14.77187967,1.759808302,0,2,,,,,,,,,,,,,,,
523,gus_pilot,TrialSpatialSpan,2,2,1252.566906,1258.963327,1260.646257,14.22876334,1.682929993,1,2,,,,,,,,,,,,,,,
524,gus_pilot,TrialSpatialSpan,1,1,1266.041257,1272.436685,1274.258492,13.47435045,1.821807861,1,2,,,,,,,,,,,,,,,
525,gus_pilot,TrialSpatialSpan,0,1,1279.994272,1286.38868,1287.951578,13.95301533,1.562898874,0,2,,,,,,,,,,,,,,,
526,gus_pilot,TrialSpatialSpan,0,0,1293.561839,1299.952308,1302.834566,13.56756687,2.8822577,1,2,,,,,,,,,,,,,,,
527,gus_pilot,TrialSpatialSpan,1,2,1309.054414,1315.465745,1318.383684,15.49257469,2.917938709,0,2,,,,,,,,,,,,,,,
528,gus_pilot,TrialSpatialSpan,1,1,1325.436813,1331.823808,1333.624289,16.38239956,1.800481558,1,2,,,,,,,,,,,,,,,
529,gus_pilot,TrialSpatialSpan,2,2,1339.723608,1346.112093,1348.909537,14.28679419,2.797443867,1,2,,,,,,,,,,,,,,,
530,gus_pilot,TrialSpatialSpan,0,0,1355.360025,1361.758924,1363.170044,15.63641763,1.411119938,1,2,,,,,,,,,,,,,,,
531,gus_pilot,TrialSpatialSpan,1,1,1368.215858,1374.619222,1377.42113,12.85583305,2.801907778,1,2,,,,,,,,,,,,,,,
532,gus_pilot,TrialSpatialSpan,0,0,1383.654866,1390.04583,1392.961814,15.43900752,2.915984154,1,2,,,,,,,,,,,,,,,
533,gus_pilot,TrialSpatialSpan,1,1,1399.410817,1405.808723,1408.770838,15.75595164,2.962115765,1,2,,,,,,,,,,,,,,,
534,gus_pilot,TrialSpatialSpan,2,2,1415.851743,1422.250144,1424.50794,16.44092512,2.257795095,1,2,,,,,,,,,,,,,,,
535,gus_pilot,TrialSpatialRotation,0,0,1434.01131,1440.462786,1442.622371,18.15956759,2.159584999,1,2,,,,,,,,,,,,,,,
536,gus_pilot,TrialSpatialRotation,0,0,1448.963246,1455.481183,1457.912577,14.95193553,2.431394339,1,2,,,,,,,,,,,,,,,
537,gus_pilot,TrialSpatialRotation,1,1,1463.72124,1470.344333,1472.915103,14.75799465,2.570769787,1,2,,,,,,,,,,,,,,,
538,gus_pilot,TrialSpatialRotation,2,-1,1479.284245,1486.005547,-1,15.56300473,3,0,2,,,,,,,,,,,,,,,
539,gus_pilot,TrialSpatialRotation,0,2,1490.360431,1496.954756,1499.298853,11.07618618,2.344097853,0,2,,,,,,,,,,,,,,,
540,gus_pilot,TrialSpatialRotation,2,2,1505.930945,1512.392771,1514.051891,15.57051396,1.659119606,1,2,,,,,,,,,,,,,,,
541,gus_pilot,TrialSpatialRotation,0,0,1519.220226,1525.689055,1527.885839,13.28928089,2.196784496,1,2,,,,,,,,,,,,,,,
542,gus_pilot,TrialSpatialRotation,0,0,1534.318481,1540.767965,1543.126941,15.09825516,2.358975649,1,2,,,,,,,,,,,,,,,
543,gus_pilot,TrialSpatialRotation,1,-1,1549.81208,1556.266529,-1,15.49359894,3,0,2,,,,,,,,,,,,,,,
544,gus_pilot,TrialSpatialRotation,1,1,1559.585789,1566.049187,1567.633412,9.773708582,1.584224939,1,2,,,,,,,,,,,,,,,
545,gus_pilot,TrialSpatialRotation,2,2,1573.007154,1579.467982,1581.087423,13.42136526,1.619441271,1,2,,,,,,,,,,,,,,,
546,gus_pilot,TrialSpatialRotation,1,1,1586.714549,1593.176443,1595.771518,13.70739484,2.595075369,1,2,,,,,,,,,,,,,,,
547,gus_pilot,TrialSpatialRotation,1,1,1602.21804,1608.68489,1611.14009,15.5034914,2.455199957,1,2,,,,,,,,,,,,,,,
548,gus_pilot,TrialSpatialRotation,2,2,1617.52511,1623.977077,1625.403576,15.30706978,1.426498652,1,2,,,,,,,,,,,,,,,
549,gus_pilot,TrialSpatialRotation,0,0,1631.000445,1637.457874,1639.385829,13.47533488,1.927955866,1,2,,,,,,,,,,,,,,,
550,gus_pilot,TrialSpatialRotation,2,2,1644.963357,1651.458478,1653.485632,13.96291208,2.027153969,1,2,,,,,,,,,,,,,,,
551,gus_pilot,TrialSpatialRotation,1,1,1659.223886,1665.678813,1667.554685,14.2605288,1.875871897,1,2,,,,,,,,,,,,,,,
552,gus_pilot,TrialSpatialRotation,2,2,1673.386726,1679.893193,1682.001194,14.16283989,2.108000994,1,2,,,,,,,,,,,,,,,
553,gus_pilot,TrialSpatialRotation,1,1,1687.712641,1694.178997,1696.840039,14.32591534,2.66104269,1,2,,,,,,,,,,,,,,,
554,gus_pilot,TrialSpatialRotation,1,-1,1702.940858,1709.404226,-1,15.22821689,3,0,2,,,,,,,,,,,,,,,
555,gus_pilot,TrialSpatialSpan,0,1,1712.942695,1719.337162,1721.102929,10.00183678,1.765766144,0,2,,,,,,,,,,,,,,,
556,gus_pilot,TrialSpatialSpan,1,2,1727.108466,1733.508856,1736.454602,14.16577148,2.945746422,0,2,,,,,,,,,,,,,,,
557,gus_pilot,TrialSpatialSpan,1,1,1743.350499,1749.743447,1752.290904,16.24203277,2.54745698,1,2,,,,,,,,,,,,,,,
558,gus_pilot,TrialSpatialSpan,2,2,1758.648642,1765.054485,1767.910456,15.29814267,2.855970383,1,2,,,,,,,,,,,,,,,
559,gus_pilot,TrialSpatialSpan,1,1,1774.441297,1780.844162,1782.430869,15.79265523,1.586707115,1,2,,,,,,,,,,,,,,,
560,gus_pilot,TrialSpatialSpan,0,0,1788.034185,1794.430608,1796.342688,13.59288836,1.91208005,1,2,,,,,,,,,,,,,,,
561,gus_pilot,TrialSpatialSpan,0,0,1802.327482,1808.733276,1810.320972,14.29329681,1.587696075,1,2,,,,,,,,,,,,,,,
562,gus_pilot,TrialSpatialSpan,2,2,1815.346347,1821.743255,1823.60276,13.01886535,1.859505177,1,2,,,,,,,,,,,,,,,
563,gus_pilot,TrialSpatialSpan,1,1,1949.523386,1956.026944,1958.321972,134.1770384,2.295028448,1,3,,,,,,,,,,,,,,,
564,gus_pilot,TrialSpatialSpan,0,0,1964.848327,1971.239276,1973.146895,15.32494164,1.907618761,1,3,,,,,,,,,,,,,,,
565,gus_pilot,TrialSpatialSpan,1,1,1978.942165,1985.341593,1987.718892,14.09383774,2.37729907,1,3,,,,,,,,,,,,,,,
566,gus_pilot,TrialSpatialSpan,0,0,1993.726449,2000.142712,2002.349911,14.78428435,2.207199812,1,3,,,,,,,,,,,,,,,
567,gus_pilot,TrialSpatialSpan,0,0,2007.920497,2014.337747,2016.638198,14.19404793,2.300451517,1,3,,,,,,,,,,,,,,,
568,gus_pilot,TrialSpatialSpan,1,-1,2022.300045,2028.729696,-1,14.37954712,3,0,3,,,,,,,,,,,,,,,
569,gus_pilot,TrialSpatialSpan,1,0,2032.026146,2038.431464,2041.093996,9.726101637,2.662531376,0,3,,,,,,,,,,,,,,,
570,gus_pilot,TrialSpatialSpan,0,0,2047.739908,2054.137815,2056.074201,15.71376133,1.936386585,1,3,,,,,,,,,,,,,,,
571,gus_pilot,TrialSpatialSpan,0,2,2061.914122,2068.343765,2071.047958,14.17421412,2.704192877,0,3,,,,,,,,,,,,,,,
572,gus_pilot,TrialDigitSpan,2,2,2081.078578,2087.467556,2088.876695,19.16445637,1.409138918,1,3,,,,,,,,,,,,,,,
573,gus_pilot,TrialDigitSpan,0,0,2094.169516,2100.5828,2102.261265,13.09093833,1.67846489,1,3,,,,,,,,,,,,,,,
574,gus_pilot,TrialDigitSpan,1,1,2107.838832,2114.23918,2116.192958,13.66931581,1.953778028,1,3,,,,,,,,,,,,,,,
575,gus_pilot,TrialDigitSpan,2,2,2121.912862,2128.386601,2129.995626,14.07403016,1.60902524,1,3,,,,,,,,,,,,,,,
576,gus_pilot,TrialDigitSpan,2,2,2135.647067,2142.309829,2143.696151,13.73420453,1.386322021,1,3,,,,,,,,,,,,,,,
577,gus_pilot,TrialDigitSpan,0,0,2149.317821,2156.009362,2157.697747,13.67075372,1.688384056,1,3,,,,,,,,,,,,,,,
578,gus_pilot,TrialDigitSpan,0,0,2163.478643,2169.988143,2171.649743,14.16082263,1.661600351,1,3,,,,,,,,,,,,,,,
579,gus_pilot,TrialDigitSpan,2,2,2177.761464,2184.217899,2185.808077,14.2828207,1.590177774,1,3,,,,,,,,,,,,,,,
580,gus_pilot,TrialDigitSpan,2,2,2191.427266,2197.889159,2199.520504,13.66580248,1.631344795,1,3,,,,,,,,,,,,,,,
581,gus_pilot,TrialDigitSpan,1,1,2204.94179,2211.435923,2212.763716,13.51452374,1.327793121,1,3,,,,,,,,,,,,,,,
582,gus_pilot,TrialDigitSpan,2,2,2217.662219,2224.112206,2225.950384,12.72042847,1.838177919,1,3,,,,,,,,,,,,,,,
583,gus_pilot,TrialDigitSpan,1,1,2231.409366,2237.856379,2238.99718,13.74714756,1.140801191,1,3,,,,,,,,,,,,,,,
584,gus_pilot,TrialDigitSpan,0,0,2243.882785,2250.351125,2252.481447,12.47341871,2.130321741,1,3,,,,,,,,,,,,,,,
585,gus_pilot,TrialDigitSpan,1,1,2257.982094,2264.380003,2266.453781,14.09930897,2.073777914,1,3,,,,,,,,,,,,,,,
586,gus_pilot,TrialDigitSpan,2,2,2272.844748,2279.236703,2281.39877,14.86265421,2.162066936,1,3,,,,,,,,,,,,,,,
587,gus_pilot,TrialDigitSpan,1,1,2287.821988,2294.211454,2295.948446,14.97724009,1.736992598,1,3,,,,,,,,,,,,,,,
588,gus_pilot,TrialDigitSpan,0,0,2301.637573,2308.031017,2309.686666,13.81558442,1.655649185,1,3,,,,,,,,,,,,,,,
589,gus_pilot,TrialSpatialRotation,0,0,2318.662292,2325.115256,2326.95542,17.02471948,1.840163708,1,3,,,,,,,,,,,,,,,
590,gus_pilot,TrialSpatialRotation,0,1,2332.214016,2338.668964,2341.523448,13.55172372,2.854483843,0,3,,,,,,,,,,,,,,,
591,gus_pilot,TrialSpatialRotation,2,2,2348.681241,2355.141635,2356.989237,16.46722484,1.847601414,1,3,,,,,,,,,,,,,,,
592,gus_pilot,TrialSpatialRotation,0,0,2362.643643,2369.106033,2371.03349,13.96240282,1.927457333,1,3,,,,,,,,,,,,,,,
593,gus_pilot,TrialSpatialRotation,1,1,2376.702279,2383.165166,2385.139247,14.05863523,1.974081516,1,3,,,,,,,,,,,,,,,
594,gus_pilot,TrialSpatialRotation,0,0,2390.895352,2397.389963,2399.862028,14.19307375,2.472064972,1,3,,,,,,,,,,,,,,,
595,gus_pilot,TrialSpatialRotation,2,2,2406.061043,2412.51748,2414.61804,15.1656909,2.100560427,1,3,,,,,,,,,,,,,,,
596,gus_pilot,TrialSpatialRotation,0,0,2420.301712,2426.748227,2428.236724,14.24066901,1.488497257,1,3,,,,,,,,,,,,,,,
597,gus_pilot,TrialSpatialRotation,2,-1,2433.923867,2440.391711,-1,13.62215447,3,0,3,,,,,,,,,,,,,,,
598,gus_pilot,TrialSpatialRotation,2,2,2444.479749,2450.938201,2452.838346,10.55588222,1.900145054,1,3,,,,,,,,,,,,,,,
599,gus_pilot,TrialSpatialRotation,2,2,2458.904433,2465.374262,2468.239656,14.42468381,2.865394354,1,3,,,,,,,,,,,,,,,
600,gus_pilot,TrialSpatialRotation,1,1,2474.484311,2480.943715,2483.072055,15.57987833,2.128339529,1,3,,,,,,,,,,,,,,,
601,gus_pilot,TrialSpatialRotation,0,0,2489.26859,2495.727009,2497.894036,14.78427911,2.167026758,1,3,,,,,,,,,,,,,,,
602,gus_pilot,TrialSpatialRotation,0,0,2503.858938,2510.31587,2512.655504,14.59034753,2.33963418,1,3,,,,,,,,,,,,,,,
603,gus_pilot,TrialSpatialRotation,0,0,2519.18039,2525.63782,2527.693773,15.32145262,2.055952549,1,3,,,,,,,,,,,,,,,
604,gus_pilot,TrialSpatialRotation,2,-1,2533.939888,2540.428058,-1,14.75949717,3,0,3,,,,,,,,,,,,,,,
605,gus_pilot,TrialSpatialRotation,1,1,2543.753247,2550.212658,2551.937747,9.813359022,1.725089073,1,3,,,,,,,,,,,,,,,
606,gus_pilot,TrialSpatialRotation,1,1,2557.920508,2564.36851,2565.822783,14.16726112,1.454273224,1,3,,,,,,,,,,,,,,,
607,gus_pilot,TrialSpatialRotation,2,1,2570.749557,2577.188139,2579.452877,12.82904935,2.264738083,0,3,,,,,,,,,,,,,,,
608,gus_pilot,TrialSpatialRotation,2,0,2586.0859,2592.539848,2595.187003,15.33634329,2.647154808,0,3,,,,,,,,,,,,,,,
609,gus_pilot,TrialSpatialRotation,2,2,2601.95394,2608.403926,2610.569463,15.86804008,2.165537119,1,3,,,,,,,,,,,,,,,
610,gus_pilot,TrialDigitSpan,2,2,2619.969666,2626.367575,2628.184919,18.01572561,1.81734395,1,3,,,,,,,,,,,,,,,
611,gus_pilot,TrialDigitSpan,0,0,2633.488185,2639.886563,2641.255524,13.51851869,1.368961096,1,3,,,,,,,,,,,,,,,
612,gus_pilot,TrialDigitSpan,1,1,2646.100952,2652.486462,2653.737406,12.6127677,1.250943899,1,3,,,,,,,,,,,,,,,
613,gus_pilot,TrialDigitSpan,2,2,2658.752932,2665.157784,2667.045066,12.65197968,1.887281418,1,3,,,,,,,,,,,,,,,
614,gus_pilot,TrialDigitSpan,2,2,2672.837858,2679.243701,2680.673175,14.08492589,1.429474354,1,3,,,,,,,,,,,,,,,
615,gus_pilot,TrialDigitSpan,0,0,2685.976925,2692.377297,2693.694178,13.13906717,1.316880941,1,3,,,,,,,,,,,,,,,
616,gus_pilot,TrialDigitSpan,1,1,2699.023708,2705.419165,2706.710719,13.04678249,1.291553974,1,3,,,,,,,,,,,,,,,
617,gus_pilot,TrialDigitSpan,0,0,2712.138999,2718.523465,2719.591354,13.11529088,1.067888737,1,3,,,,,,,,,,,,,,,
618,gus_pilot,TrialDigitSpan,2,2,2724.363878,2730.751859,2732.524068,12.22487998,1.772208929,1,3,,,,,,,,,,,,,,,
619,gus_pilot,TrialDigitSpan,0,0,2861.840313,2868.242686,2870.301616,137.4764349,2.058929682,1,4,,,,,,,,,,,,,,,
620,gus_pilot,TrialDigitSpan,1,1,2876.568556,2882.977372,2884.686122,14.72824287,1.708749533,1,4,,,,,,,,,,,,,,,
621,gus_pilot,TrialDigitSpan,0,0,2890.708532,2897.124297,2898.80921,14.13997579,1.68491292,1,4,,,,,,,,,,,,,,,
