,type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
270,TrialDigitSpan,2,72,pete_pilot,31,m,1107.080971,0,0,1.152207,,none,,1
271,TrialDigitSpan,2,73,pete_pilot,31,m,1119.498841,0,0,1.0217610000000001,,none,,1
272,TrialDigitSpan,2,74,pete_pilot,31,m,1131.423699,1,1,1.33325,,none,,1
273,TrialDigitSpan,2,75,pete_pilot,31,m,1144.340041,0,0,0.9047040000000001,,none,,1
274,TrialDigitSpan,2,76,pete_pilot,31,m,1156.633401,0,0,1.626354,,none,,1
275,TrialDigitSpan,2,77,pete_pilot,31,m,1170.4623880000001,2,2,1.059987,,none,,1
276,TrialDigitSpan,2,78,pete_pilot,31,m,1182.90704,2,2,1.049041,,none,,1
277,TrialDigitSpan,2,79,pete_pilot,31,m,1195.1875400000001,0,0,0.982577,,none,,1
278,TrialDigitSpan,2,118,pete_pilot,31,m,1753.3816600000002,2,2,1.2112319999999999,,none,,1
279,TrialDigitSpan,2,72,rahul_pilot,20,m,1143.596059,0,0,1.707728,1.0,none,,1
280,TrialDigitSpan,2,73,rahul_pilot,20,m,1157.321862,1,2,1.933905,,none,,0
281,TrialDigitSpan,2,74,rahul_pilot,20,m,1171.6870119999999,2,2,1.647217,,none,,1
282,TrialDigitSpan,2,75,rahul_pilot,20,m,1185.080013,0,0,1.661102,,none,,1
283,TrialDigitSpan,2,76,rahul_pilot,20,m,1198.851465,1,1,2.19133,,none,,1
284,TrialDigitSpan,2,77,rahul_pilot,20,m,1213.239969,2,2,1.7598080000000003,,none,,1
285,TrialDigitSpan,2,78,rahul_pilot,20,m,1226.745561,1,1,1.352593,,none,,1
286,TrialDigitSpan,2,79,rahul_pilot,20,m,1239.44166,1,1,2.6555869999999997,,none,,1
287,TrialDigitSpan,2,80,rahul_pilot,20,m,1255.098928,0,0,1.91605,,none,,1
288,TrialDigitSpan,2,81,rahul_pilot,20,m,1269.431834,0,0,2.5261310000000003,,none,,1
289,TrialDigitSpan,2,82,rahul_pilot,20,m,1284.543476,0,0,1.090737,,none,,1
290,TrialDigitSpan,2,83,rahul_pilot,20,m,1297.3279109999999,1,1,1.8862880000000002,,none,,1
291,TrialDigitSpan,2,84,rahul_pilot,20,m,1311.190604,1,1,1.8064349999999998,,none,,1
292,TrialDigitSpan,2,85,rahul_pilot,20,m,1325.212072,1,1,1.802466,,none,,1
293,TrialDigitSpan,2,86,rahul_pilot,20,m,1339.545961,1,0,1.617457,,none,,0
294,TrialDigitSpan,2,87,rahul_pilot,20,m,1353.151748,1,1,2.16653,,none,,1
295,TrialDigitSpan,2,88,rahul_pilot,20,m,1367.348289,0,1,1.121955,,none,,0
296,TrialDigitSpan,2,89,rahul_pilot,20,m,1380.1837779999998,1,1,2.121394,,none,,1
297,TrialDigitSpan,2,90,rahul_pilot,20,m,1394.832649,0,0,1.623904,,none,,1
298,TrialDigitSpan,2,91,rahul_pilot,20,m,1407.956838,1,1,2.170993,,none,,1
299,TrialDigitSpan,2,113,rahul_pilot,20,m,1713.987605,1,1,1.922002,,none,2.24093,1
300,TrialDigitSpan,3,163,aan_pilot,20,f,2612.97334,0,0,1.5713290000000002,1.0,none,,1
301,TrialDigitSpan,3,164,aan_pilot,20,f,2626.837057,2,2,1.930434,,none,,1
302,TrialDigitSpan,3,165,aan_pilot,20,f,2640.637244,0,0,1.9854889999999998,,none,,1
303,TrialDigitSpan,3,166,aan_pilot,20,f,2654.495992,1,1,1.230577,,none,,1
304,TrialDigitSpan,3,167,aan_pilot,20,f,2667.023971,0,0,1.5291709999999998,,none,,1
305,TrialDigitSpan,3,168,aan_pilot,20,f,2680.923887,2,2,2.127841,,none,,1
306,TrialDigitSpan,3,169,aan_pilot,20,f,2816.28888,-1,1,,,none,,0
307,TrialDigitSpan,3,170,aan_pilot,20,f,2826.547138,2,2,2.121888,,none,,1
308,TrialDigitSpan,3,171,aan_pilot,20,f,2840.554193,0,2,1.942834,,none,,0
309,TrialDigitSpan,3,172,aan_pilot,20,f,2855.0002050000003,2,1,2.663523,,none,,0
310,TrialDigitSpan,3,173,aan_pilot,20,f,2870.3827149999997,1,1,2.856468,,none,,1
311,TrialDigitSpan,3,174,aan_pilot,20,f,2886.533689,2,2,1.908609,,none,,1
312,TrialDigitSpan,3,175,aan_pilot,20,f,2900.961864,0,0,2.240434,,none,,1
313,TrialDigitSpan,3,176,aan_pilot,20,f,2915.9877100000003,2,0,1.47805,,none,,0
314,TrialDigitSpan,3,197,aan_pilot,20,f,3215.410757,2,2,2.268209,,none,,1
315,TrialDigitSpan,3,157,dan_pilot,24,m,2407.779224,1,1,1.466176,1.0,none,,1
316,TrialDigitSpan,3,158,dan_pilot,24,m,2420.568233,2,2,1.377393,,none,,1
317,TrialDigitSpan,3,159,dan_pilot,24,m,2433.855093,2,2,1.166593,,none,,1
318,TrialDigitSpan,3,160,dan_pilot,24,m,2446.93264,2,2,1.4225299999999999,,none,,1
319,TrialDigitSpan,3,161,dan_pilot,24,m,2460.477918,0,0,0.888337,,none,,1
320,TrialDigitSpan,3,162,dan_pilot,24,m,2472.8947940000003,1,1,1.375905,,none,,1
321,TrialDigitSpan,3,163,dan_pilot,24,m,2486.258532,0,0,1.628369,,none,,1
322,TrialDigitSpan,3,164,dan_pilot,24,m,2499.8732489999998,0,0,2.0951049999999998,,none,,1
323,TrialDigitSpan,3,165,dan_pilot,24,m,2635.044362,2,2,1.386817,,none,,1
324,TrialDigitSpan,3,166,dan_pilot,24,m,2648.03528,0,0,1.673507,,none,,1
325,TrialDigitSpan,3,167,dan_pilot,24,m,2661.962982,2,2,1.266289,,none,,1
326,TrialDigitSpan,3,168,dan_pilot,24,m,2674.685404,2,2,0.8129430000000001,,none,,1
327,TrialDigitSpan,3,169,dan_pilot,24,m,2686.8537920000003,2,2,1.928451,,none,,1
328,TrialDigitSpan,3,170,dan_pilot,24,m,2700.91197,1,1,1.7756830000000001,,none,,1
329,TrialDigitSpan,3,171,dan_pilot,24,m,2714.4691510000002,0,0,1.634819,,none,,1
330,TrialDigitSpan,3,172,dan_pilot,24,m,2727.827437,0,0,1.198833,,none,,1
331,TrialDigitSpan,3,173,dan_pilot,24,m,2740.349956,2,2,1.075329,,none,,1
332,TrialDigitSpan,3,192,dan_pilot,24,m,3018.914718,0,0,1.0723200000000002,,none,,1
333,TrialDigitSpan,3,130,gus_pilot,26,m,2094.169516,0,0,1.678465,1.0,none,,1
334,TrialDigitSpan,3,131,gus_pilot,26,m,2107.838832,1,1,1.9537779999999998,,none,,1
335,TrialDigitSpan,3,132,gus_pilot,26,m,2121.912862,2,2,1.609025,,none,,1
336,TrialDigitSpan,3,133,gus_pilot,26,m,2135.6470670000003,2,2,1.3863219999999998,,none,,1
337,TrialDigitSpan,3,134,gus_pilot,26,m,2149.317821,0,0,1.6883849999999998,,none,,1
338,TrialDigitSpan,3,135,gus_pilot,26,m,2163.478643,0,0,1.6616,,none,,1
339,TrialDigitSpan,3,136,gus_pilot,26,m,2177.761464,2,2,1.590178,,none,,1
340,TrialDigitSpan,3,137,gus_pilot,26,m,2191.427266,2,2,1.631345,,none,,1
341,TrialDigitSpan,3,138,gus_pilot,26,m,2204.94179,1,1,1.327793,,none,,1
342,TrialDigitSpan,3,139,gus_pilot,26,m,2217.6622190000003,2,2,1.8381779999999999,,none,,1
343,TrialDigitSpan,3,140,gus_pilot,26,m,2231.409366,1,1,1.140801,,none,,1
344,TrialDigitSpan,3,141,gus_pilot,26,m,2243.8827850000002,0,0,2.130322,,none,,1
345,TrialDigitSpan,3,142,gus_pilot,26,m,2257.982094,1,1,2.073778,,none,,1
346,TrialDigitSpan,3,143,gus_pilot,26,m,2272.844748,2,2,2.162067,,none,,1
347,TrialDigitSpan,3,144,gus_pilot,26,m,2287.8219879999997,1,1,1.7369919999999999,,none,,1
348,TrialDigitSpan,3,145,gus_pilot,26,m,2301.637573,0,0,1.6556490000000001,,none,,1
349,TrialDigitSpan,3,167,gus_pilot,26,m,2619.969666,2,2,1.8173439999999998,,none,,1
350,TrialDigitSpan,3,142,hazel_pilot,25,f,2261.0809670000003,0,0,2.171491,1.0,none,,1
351,TrialDigitSpan,3,143,hazel_pilot,25,f,2275.78455,2,2,0.9999370000000001,,none,,1
352,TrialDigitSpan,3,144,hazel_pilot,25,f,2287.694035,-1,1,,,none,,0
353,TrialDigitSpan,3,145,hazel_pilot,25,f,2297.591202,1,0,2.614418,,none,,0
354,TrialDigitSpan,3,146,hazel_pilot,25,f,2313.133391,1,1,1.028704,,none,,1
355,TrialDigitSpan,3,147,hazel_pilot,25,f,2325.495237,1,1,1.551986,,none,,1
356,TrialDigitSpan,3,148,hazel_pilot,25,f,2339.0994960000003,1,1,2.2359709999999997,,none,,1
357,TrialDigitSpan,3,149,hazel_pilot,25,f,2354.271656,1,1,1.279185,,none,,1
358,TrialDigitSpan,3,150,hazel_pilot,25,f,2367.1412,1,1,1.2062709999999999,,none,,1
359,TrialDigitSpan,3,151,hazel_pilot,25,f,2380.213661,1,1,1.5366090000000001,,none,,1
360,TrialDigitSpan,3,152,hazel_pilot,25,f,2393.3274149999997,1,1,1.933409,,none,,1
361,TrialDigitSpan,3,153,hazel_pilot,25,f,2407.000166,0,0,2.2072,,none,,1
362,TrialDigitSpan,3,154,hazel_pilot,25,f,2421.677315,2,2,1.771714,,none,,1
363,TrialDigitSpan,3,155,hazel_pilot,25,f,2435.313945,2,2,1.6779709999999999,,none,,1
364,TrialDigitSpan,3,156,hazel_pilot,25,f,2448.983699,2,2,2.149667,,none,,1
365,TrialDigitSpan,3,157,hazel_pilot,25,f,2463.993172,0,0,1.564386,,none,,1
366,TrialDigitSpan,3,158,hazel_pilot,25,f,2477.171441,0,0,2.3827849999999997,,none,,1
367,TrialDigitSpan,3,159,hazel_pilot,25,f,2491.876828,2,2,1.102113,,none,,1
368,TrialDigitSpan,3,180,hazel_pilot,25,f,2900.29362,0,0,1.636306,,none,,1
369,TrialDigitSpan,3,126,henry_pilot,26,m,1996.8934379999998,-1,0,,1.0,none,,0
370,TrialDigitSpan,3,127,henry_pilot,26,m,2006.606592,0,0,1.2613299999999998,,none,,1
371,TrialDigitSpan,3,128,henry_pilot,26,m,2019.7848390000001,0,0,1.249425,,none,,1
372,TrialDigitSpan,3,129,henry_pilot,26,m,2032.889159,2,2,0.929009,,none,,1
373,TrialDigitSpan,3,130,henry_pilot,26,m,2045.5227989999998,0,0,0.656705,,none,,1
374,TrialDigitSpan,3,131,henry_pilot,26,m,2056.939731,0,0,0.933968,,none,,1
375,TrialDigitSpan,3,132,henry_pilot,26,m,2069.429024,2,2,0.9771219999999999,,none,,1
376,TrialDigitSpan,3,133,henry_pilot,26,m,2081.902932,0,0,0.9830409999999999,,none,,1
377,TrialDigitSpan,3,134,henry_pilot,26,m,2094.064862,2,2,0.784673,,none,,1
378,TrialDigitSpan,3,135,henry_pilot,26,m,2105.620188,1,1,2.055921,,none,,1
379,TrialDigitSpan,3,136,henry_pilot,26,m,2119.8112539999997,2,2,1.420049,,none,,1
380,TrialDigitSpan,3,137,henry_pilot,26,m,2133.547984,0,0,1.017794,,none,,1
381,TrialDigitSpan,3,138,henry_pilot,26,m,2146.156813,0,0,0.632896,,none,,1
382,TrialDigitSpan,3,139,henry_pilot,26,m,2157.332201,0,0,1.534626,,none,,1
383,TrialDigitSpan,3,175,henry_pilot,26,m,2781.353984,1,1,1.9279529999999998,,none,,1
384,TrialDigitSpan,3,145,jess_pilot,21,f,2317.248234,0,0,1.93982,1.0,none,,1
385,TrialDigitSpan,3,146,jess_pilot,21,f,2331.747475,-1,2,,,none,,0
386,TrialDigitSpan,3,147,jess_pilot,21,f,2341.381335,0,0,1.7469119999999998,,none,,1
387,TrialDigitSpan,3,148,jess_pilot,21,f,2354.999153,1,1,1.3992149999999999,,none,,1
388,TrialDigitSpan,3,149,jess_pilot,21,f,2368.087581,1,1,2.239934,,none,,1
389,TrialDigitSpan,3,150,jess_pilot,21,f,2383.191478,2,2,2.433389,,none,,1
390,TrialDigitSpan,3,151,jess_pilot,21,f,2398.1556570000002,2,0,2.729484,,none,,0
391,TrialDigitSpan,3,152,jess_pilot,21,f,2413.45796,1,1,2.183389,,none,,1
392,TrialDigitSpan,3,153,jess_pilot,21,f,2427.769214,1,0,1.65267,,none,,0
393,TrialDigitSpan,3,154,jess_pilot,21,f,2441.7271960000003,0,0,2.767677,,none,,1
394,TrialDigitSpan,3,155,jess_pilot,21,f,2457.01018,2,2,2.28755,,none,,1
395,TrialDigitSpan,3,156,jess_pilot,21,f,2471.554369,-1,2,,,none,,0
396,TrialDigitSpan,3,157,jess_pilot,21,f,2481.626632,0,0,1.920982,,none,,1
397,TrialDigitSpan,3,158,jess_pilot,21,f,2495.7380420000004,2,2,1.79003,,none,,1
398,TrialDigitSpan,3,178,jess_pilot,21,f,2916.265906,1,1,2.385757,,none,,1
399,TrialDigitSpan,3,119,pete_pilot,31,m,1766.0599280000001,2,2,1.5172649999999999,1.0,none,,1
400,TrialDigitSpan,3,120,pete_pilot,31,m,1779.2585550000001,0,0,1.331266,,none,,1
401,TrialDigitSpan,3,121,pete_pilot,31,m,1792.5806280000002,0,2,1.0668959999999998,,none,,0
402,TrialDigitSpan,3,122,pete_pilot,31,m,1805.0221370000002,2,2,1.425505,,none,,1
403,TrialDigitSpan,3,123,pete_pilot,31,m,1818.4389609999998,2,2,1.962178,,none,,1
404,TrialDigitSpan,3,124,pete_pilot,31,m,1832.9102579999999,2,2,1.306959,,none,,1
405,TrialDigitSpan,3,125,pete_pilot,31,m,1846.031006,2,2,1.143777,,none,,1
406,TrialDigitSpan,3,126,pete_pilot,31,m,1858.34674,2,2,1.400209,,none,,1
407,TrialDigitSpan,3,127,pete_pilot,31,m,1991.563972,0,0,1.351601,,none,,1
408,TrialDigitSpan,3,128,pete_pilot,31,m,2004.040864,1,1,1.334739,,none,,1
409,TrialDigitSpan,3,129,pete_pilot,31,m,2016.9616760000001,2,2,1.388305,,none,,1
410,TrialDigitSpan,3,130,pete_pilot,31,m,2030.427725,0,0,1.706738,,none,,1
411,TrialDigitSpan,3,131,pete_pilot,31,m,2044.55435,1,1,1.428976,,none,,1
412,TrialDigitSpan,3,132,pete_pilot,31,m,2057.690921,0,0,1.119969,,none,,1
413,TrialDigitSpan,3,133,pete_pilot,31,m,2069.994213,2,2,1.081282,,none,,1
414,TrialDigitSpan,3,134,pete_pilot,31,m,2082.880313,1,1,1.282656,,none,,1
415,TrialDigitSpan,3,135,pete_pilot,31,m,2095.339837,2,2,1.357553,,none,,1
416,TrialDigitSpan,3,210,pete_pilot,31,m,3268.2759539999997,2,2,1.168577,,none,,1
417,TrialDigitSpan,3,114,rahul_pilot,20,m,1727.755584,2,2,2.017234,1.0,none,,1
418,TrialDigitSpan,3,115,rahul_pilot,20,m,1742.0101789999999,0,0,1.474143,,none,,1
419,TrialDigitSpan,3,116,rahul_pilot,20,m,1754.8520899999999,0,0,2.092131,,none,,1
420,TrialDigitSpan,3,117,rahul_pilot,20,m,1769.061514,2,2,1.783122,,none,,1
421,TrialDigitSpan,3,118,rahul_pilot,20,m,1782.8523059999998,1,2,2.090147,,none,,0
422,TrialDigitSpan,3,119,rahul_pilot,20,m,1797.084055,2,2,2.202738,,none,,1
423,TrialDigitSpan,3,120,rahul_pilot,20,m,1932.4689219999998,2,2,1.4274879999999999,,none,,1
424,TrialDigitSpan,3,121,rahul_pilot,20,m,1945.776117,0,0,1.4691530000000002,,none,,1
425,TrialDigitSpan,3,122,rahul_pilot,20,m,1959.2018850000002,2,2,2.0509619999999997,,none,,1
426,TrialDigitSpan,3,123,rahul_pilot,20,m,1974.070968,0,0,1.220161,,none,,1
427,TrialDigitSpan,3,124,rahul_pilot,20,m,1986.518099,2,2,1.871907,,none,,1
428,TrialDigitSpan,3,125,rahul_pilot,20,m,2000.7810789999999,1,1,2.396178,,none,,1
429,TrialDigitSpan,3,126,rahul_pilot,20,m,2016.0737989999998,0,0,2.0004,,none,,1
430,TrialDigitSpan,3,127,rahul_pilot,20,m,2030.6710600000001,0,0,2.888707,,none,,1
431,TrialDigitSpan,3,200,rahul_pilot,20,m,3216.878445,2,2,1.907617,,none,1.5713290000000002,1
432,TrialDigitSpan,4,198,aan_pilot,20,f,3230.0338920000004,1,1,2.221091,1.0,none,,1
433,TrialDigitSpan,4,199,aan_pilot,20,f,3244.4242879999997,2,2,2.073778,,none,,1
434,TrialDigitSpan,4,200,aan_pilot,20,f,3258.637684,1,0,2.624835,,none,,0
435,TrialDigitSpan,4,201,aan_pilot,20,f,3274.308812,0,0,2.369395,,none,,1
436,TrialDigitSpan,4,202,aan_pilot,20,f,3289.025143,1,2,2.91549,,none,,0
437,TrialDigitSpan,4,203,aan_pilot,20,f,3304.8040899999996,2,0,1.5946420000000001,,none,,0
438,TrialDigitSpan,4,204,aan_pilot,20,f,3317.86625,2,2,2.641202,,none,,1
439,TrialDigitSpan,4,205,aan_pilot,20,f,3333.772548,2,2,1.58968,,none,,1
440,TrialDigitSpan,4,206,aan_pilot,20,f,3347.2904829999998,1,1,2.68485,,none,,1
441,TrialDigitSpan,4,207,aan_pilot,20,f,3363.25975,1,1,2.096593,,none,,1
442,TrialDigitSpan,4,208,aan_pilot,20,f,3377.67299,1,0,2.7919869999999998,,none,,0
443,TrialDigitSpan,4,209,aan_pilot,20,f,3393.389765,-1,2,,,none,,0
444,TrialDigitSpan,4,210,aan_pilot,20,f,3403.6287039999997,1,1,2.445779,,none,,1
445,TrialDigitSpan,4,211,aan_pilot,20,f,3418.714561,1,1,1.243968,,none,,1
446,TrialDigitSpan,4,193,dan_pilot,24,m,3031.2360519999997,2,2,1.348623,1.0,none,,1
447,TrialDigitSpan,4,194,dan_pilot,24,m,3043.824549,1,1,1.282656,,none,,1
448,TrialDigitSpan,4,195,dan_pilot,24,m,3056.325269,1,2,2.308882,,none,,0
449,TrialDigitSpan,4,196,dan_pilot,24,m,3071.168552,1,1,1.933409,,none,,1
450,TrialDigitSpan,4,197,dan_pilot,24,m,3085.4117,0,0,1.609026,,none,,1
451,TrialDigitSpan,4,198,dan_pilot,24,m,3099.19704,1,1,1.6516819999999999,,none,,1
452,TrialDigitSpan,4,199,dan_pilot,24,m,3112.3713239999997,2,2,1.7721779999999998,,none,,1
453,TrialDigitSpan,4,200,dan_pilot,24,m,3126.560889,1,1,2.390692,,none,,1
454,TrialDigitSpan,4,201,dan_pilot,24,m,3141.579851,2,2,1.171055,,none,,1
455,TrialDigitSpan,4,202,dan_pilot,24,m,3154.446182,1,1,1.8684330000000002,,none,,1
456,TrialDigitSpan,4,203,dan_pilot,24,m,3168.033132,-1,2,,,none,,0
457,TrialDigitSpan,4,204,dan_pilot,24,m,3178.50369,1,1,1.296049,,none,,1
458,TrialDigitSpan,4,205,dan_pilot,24,m,3191.59959,0,0,1.6670580000000002,,none,,1
459,TrialDigitSpan,4,206,dan_pilot,24,m,3205.416674,2,2,1.301009,,none,,1
460,TrialDigitSpan,4,207,dan_pilot,24,m,3217.72692,2,2,1.141791,,none,,1
461,TrialDigitSpan,4,208,dan_pilot,24,m,3230.4438649999997,0,0,1.9666419999999998,,none,,1
462,TrialDigitSpan,4,209,dan_pilot,24,m,3244.630471,0,0,1.525203,,none,,1
463,TrialDigitSpan,4,168,gus_pilot,26,m,2633.488185,0,0,1.368961,1.0,none,,1
464,TrialDigitSpan,4,169,gus_pilot,26,m,2646.100952,1,1,1.250944,,none,,1
465,TrialDigitSpan,4,170,gus_pilot,26,m,2658.752932,2,2,1.887282,,none,,1
466,TrialDigitSpan,4,171,gus_pilot,26,m,2672.837858,2,2,1.429474,,none,,1
467,TrialDigitSpan,4,172,gus_pilot,26,m,2685.976925,0,0,1.316881,,none,,1
468,TrialDigitSpan,4,173,gus_pilot,26,m,2699.0237079999997,1,1,1.291554,,none,,1
469,TrialDigitSpan,4,174,gus_pilot,26,m,2712.138999,0,0,1.0678889999999999,,none,,1
470,TrialDigitSpan,4,175,gus_pilot,26,m,2724.363878,2,2,1.772209,,none,,1
471,TrialDigitSpan,4,176,gus_pilot,26,m,2861.8403129999997,0,0,2.05893,,none,,1
472,TrialDigitSpan,4,177,gus_pilot,26,m,2876.5685559999997,1,1,1.70875,,none,,1
473,TrialDigitSpan,4,178,gus_pilot,26,m,2890.708532,0,0,1.684913,,none,,1
474,TrialDigitSpan,4,179,gus_pilot,26,m,2904.572251,1,1,2.758724,,none,,1
475,TrialDigitSpan,4,180,gus_pilot,26,m,2920.406106,0,0,1.9344029999999999,,none,,1
476,TrialDigitSpan,4,181,gus_pilot,26,m,2934.92353,1,1,2.162066,,none,,1
477,TrialDigitSpan,4,182,gus_pilot,26,m,2949.579322,0,0,1.7781630000000002,,none,,1
478,TrialDigitSpan,4,183,gus_pilot,26,m,2963.778326,-1,1,,,none,,0
479,TrialDigitSpan,4,184,gus_pilot,26,m,2974.1640859999998,0,0,2.315329,,none,,1
480,TrialDigitSpan,4,185,gus_pilot,26,m,2989.008379,0,0,1.520737,,none,,1
481,TrialDigitSpan,4,181,hazel_pilot,25,f,2913.681576,2,2,2.400145,1.0,none,,1
482,TrialDigitSpan,4,182,hazel_pilot,25,f,2928.278373,0,0,1.858513,,none,,1
483,TrialDigitSpan,4,183,hazel_pilot,25,f,2942.600593,1,1,2.6893130000000003,,none,,1
484,TrialDigitSpan,4,184,hazel_pilot,25,f,2958.322442,2,2,2.3807709999999997,,none,,1
485,TrialDigitSpan,4,185,hazel_pilot,25,f,2973.010504,0,0,1.8664189999999998,,none,,1
486,TrialDigitSpan,4,186,hazel_pilot,25,f,2987.1739850000004,0,0,1.8724009999999998,,none,,1
487,TrialDigitSpan,4,187,hazel_pilot,25,f,3001.44243,0,0,2.116466,,none,,1
488,TrialDigitSpan,4,188,hazel_pilot,25,f,3016.120755,2,2,1.644738,,none,,1
489,TrialDigitSpan,4,189,hazel_pilot,25,f,3029.714622,2,2,1.724595,,none,,1
490,TrialDigitSpan,4,190,hazel_pilot,25,f,3043.85857,1,1,2.559858,,none,,1
491,TrialDigitSpan,4,191,hazel_pilot,25,f,3058.888908,1,1,2.52861,,none,,1
492,TrialDigitSpan,4,192,hazel_pilot,25,f,3074.298774,1,0,1.895217,,none,,0
493,TrialDigitSpan,4,193,hazel_pilot,25,f,3088.832092,2,2,2.321281,,none,,1
494,TrialDigitSpan,4,194,hazel_pilot,25,f,3103.4186019999997,1,1,2.5384990000000003,,none,,1
495,TrialDigitSpan,4,195,hazel_pilot,25,f,3118.680536,2,2,1.528176,,none,,1
496,TrialDigitSpan,4,176,henry_pilot,26,m,2795.984014,2,2,1.904611,1.0,none,,1
497,TrialDigitSpan,4,177,henry_pilot,26,m,2810.1706510000004,2,2,1.283153,,none,,1
498,TrialDigitSpan,4,178,henry_pilot,26,m,2823.447062,2,2,1.7315369999999999,,none,,1
499,TrialDigitSpan,4,179,henry_pilot,26,m,2837.54786,0,0,1.1174899999999999,,none,,1
500,TrialDigitSpan,4,180,henry_pilot,26,m,2850.088744,1,1,2.202739,,none,,1
501,TrialDigitSpan,4,181,henry_pilot,26,m,2864.291732,1,1,1.588194,,none,,1
502,TrialDigitSpan,4,182,henry_pilot,26,m,2877.756661,0,0,1.635312,,none,,1
503,TrialDigitSpan,4,183,henry_pilot,26,m,2891.05341,2,2,1.607537,,none,,1
504,TrialDigitSpan,4,184,henry_pilot,26,m,2904.533711,0,0,0.7543810000000001,,none,,1
505,TrialDigitSpan,4,185,henry_pilot,26,m,2916.658466,0,0,1.1631200000000002,,none,,1
506,TrialDigitSpan,4,186,henry_pilot,26,m,2929.726564,2,2,1.50437,,none,,1
507,TrialDigitSpan,4,187,henry_pilot,26,m,2943.517857,0,0,0.831792,,none,,1
508,TrialDigitSpan,4,188,henry_pilot,26,m,2955.832563,2,2,1.615473,,none,,1
509,TrialDigitSpan,4,189,henry_pilot,26,m,2969.171992,2,2,1.670995,,none,,1
510,TrialDigitSpan,4,190,henry_pilot,26,m,2982.8447690000003,1,1,1.619441,,none,,1
511,TrialDigitSpan,4,191,henry_pilot,26,m,2996.872155,0,0,1.062433,,none,,1
512,TrialDigitSpan,4,192,henry_pilot,26,m,3009.550921,0,0,0.781695,,none,,1
513,TrialDigitSpan,4,193,henry_pilot,26,m,3021.548675,1,1,1.27472,,none,,1
514,TrialDigitSpan,4,194,henry_pilot,26,m,3034.091011,1,1,1.218175,,none,,1
515,TrialDigitSpan,4,195,henry_pilot,26,m,3046.708295,1,1,1.626882,,none,,1
516,TrialDigitSpan,4,179,jess_pilot,21,f,2930.84723,2,2,2.072283,1.0,none,,1
517,TrialDigitSpan,4,180,jess_pilot,21,f,2945.259171,-1,0,,,none,,0
518,TrialDigitSpan,4,181,jess_pilot,21,f,2955.531143,1,1,1.305968,,none,,1
519,TrialDigitSpan,4,182,jess_pilot,21,f,2968.5392269999998,1,0,2.817244,,none,,0
520,TrialDigitSpan,4,183,jess_pilot,21,f,2984.642369,1,1,2.290028,,none,,1
521,TrialDigitSpan,4,184,jess_pilot,21,f,2999.552501,1,1,2.827209,,none,,1
522,TrialDigitSpan,4,185,jess_pilot,21,f,3015.172376,-1,2,,,none,,0
523,TrialDigitSpan,4,186,jess_pilot,21,f,3025.023534,0,0,2.1873549999999997,,none,,1
524,TrialDigitSpan,4,187,jess_pilot,21,f,3039.350904,1,1,1.583726,,none,,1
525,TrialDigitSpan,4,188,jess_pilot,21,f,3052.544725,-1,2,,,none,,0
526,TrialDigitSpan,4,189,jess_pilot,21,f,3063.0601309999997,2,2,1.8664450000000001,,none,,1
527,TrialDigitSpan,4,190,jess_pilot,21,f,3077.4569420000003,1,1,2.1987669999999997,,none,,1
528,TrialDigitSpan,4,191,jess_pilot,21,f,3091.929346,2,2,2.2354700000000003,,none,,1
529,TrialDigitSpan,4,192,jess_pilot,21,f,3106.913218,2,2,1.536575,,none,,1
530,TrialDigitSpan,4,193,jess_pilot,21,f,3120.061558,1,2,1.9755669999999999,,none,,0
531,TrialDigitSpan,4,194,jess_pilot,21,f,3134.533133,0,0,1.601583,,none,,1
532,TrialDigitSpan,4,195,jess_pilot,21,f,3148.389459,-1,1,,,none,,0
533,TrialDigitSpan,4,211,pete_pilot,31,m,3281.207671,1,1,1.7513779999999999,1.0,none,,1
534,TrialDigitSpan,4,212,pete_pilot,31,m,3295.15967,2,2,1.369951,,none,,1
535,TrialDigitSpan,4,213,pete_pilot,31,m,3308.6372739999997,0,0,1.312416,,none,,1
536,TrialDigitSpan,4,214,pete_pilot,31,m,3321.1134309999998,2,2,1.1794879999999999,,none,,1
537,TrialDigitSpan,4,215,pete_pilot,31,m,3333.985584,2,2,2.080227,,none,,1
538,TrialDigitSpan,4,216,pete_pilot,31,m,3348.5481449999997,1,1,1.38784,,none,,1
539,TrialDigitSpan,4,217,pete_pilot,31,m,3361.436718,1,1,1.350611,,none,,1
540,TrialDigitSpan,4,218,pete_pilot,31,m,3374.470798,1,1,1.363007,,none,,1
541,TrialDigitSpan,4,219,pete_pilot,31,m,3387.6788130000004,0,0,1.27968,,none,,1
542,TrialDigitSpan,4,220,pete_pilot,31,m,3400.540647,2,2,1.2960479999999999,,none,,1
543,TrialDigitSpan,4,221,pete_pilot,31,m,3413.4271759999997,2,2,1.3337450000000002,,none,,1
544,TrialDigitSpan,4,222,pete_pilot,31,m,3425.843049,1,1,1.150225,,none,,1
545,TrialDigitSpan,4,223,pete_pilot,31,m,3438.853646,1,1,1.34069,,none,,1
546,TrialDigitSpan,4,224,pete_pilot,31,m,3452.101846,2,2,1.067393,,none,,1
547,TrialDigitSpan,4,225,pete_pilot,31,m,3464.8247539999998,2,2,1.352593,,none,,1
